"SiteCode","SiteCountry","SiteLatitude","SiteLongitude","SiteMeanSST","SurveyDepth","coral_imputation","log(Biomass)","log(N_Recycling)","log(P_Recycling)","Taxonomic_Richness","Functional_Entropy","Phylogenetic_Entropy","Trait_Distinctiveness","Evolutionary_Distinctiveness","log(Herbivores_Biomass)","log(Invertivores_Biomass)","log(Piscivores_Biomass)","Endemism","Elasmobranch_Diversity","log(Low_Mg_Calcite)","log(High_Mg_Calcite)","log(Aragonite)","log(Monohydrocalcite)","log(Amorphous_Carbonate)","Trophic_Web_Robustness","Mean_Trophic_Level","Turnover_Available_Biomass","Selenium","Zinc","Omega_3","Calcium","Iron","Vitamin_A","log(Available_Biomass)","Aesthetic","Public_Interest","SurveyDate","SiteEcoregion","HDI","MarineEcosystemDependency","log(gravtot2)","mpa_name","mpa_enforcement","protection_status","mpa_iucn_cat","year","NN_score","NP_score"
"NMP-BF1","Australia",-21.83921,114.17564,25.3865662650602,1.8,0.0210956277056277,4.69172768434334,1.63960243022071,0.535629642337749,30,1.58805129749652,1.23762701545177,0.259041538584702,16.2560810903503,4.61710146496006,3.8151288839637,2.51039364909564,0.623672744481988,0,2.75185981269014,3.3726711977378,0.823531030705465,3.37117906690276,3.36769420725497,1.75593402319799,2.13444288104251,0.295053383438375,35.0055368451432,2.24483904653259,0.116498578262529,42.8215662407794,0.710253978720426,42.8842161759438,4.6194402286757,2520.89431487109,0.530569808474382,"31/07/2012","Exmouth to Broome",0.932,0.095532,0.208506170590809,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.372656981443824,0.328430332709897
"NMP-BF2","Australia",-21.85245,114.16954,25.2677382256298,4.56666666666667,0.00666666666666667,4.52376289050618,1.48378733195269,0.418074615206819,34.3333333333333,3.12505001563671,1.41185646579929,0.264322421621815,14.2318724630916,4.25870466808745,4.07834367036021,2.90084814313455,0.674141018988485,0,2.83051684787487,3.61890892098544,0.71612167812003,3.30966429870301,3.48735072903143,1.76506905721787,2.41512707859098,0.21735379025267,30.945551328188,1.8066394784548,0.112899209849114,34.4440009822786,0.6128311721146,65.3959878838449,4.37067753078688,2552.4047958741,0.515318815037209,"1/08/2012","Exmouth to Broome",0.932,0.095532,-0.158243624384022,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.107403340379431,-0.0155004922350436
"NMP-BF3","Australia",-21.86648,114.15926,25.2677382256298,5.2,0.0144927536231884,4.31200069622712,1.17466322645858,0.207119335447979,44,5.88117616115006,1.89993060725209,0.284697767057332,15.6689403282491,3.44770589107649,4.16009153332569,3.27340262154378,0.693311509477177,0,2.64663619263112,3.70250364874691,1.5419466860781,2.21771582116201,3.47801000016636,1.86274993833552,3.02405743383099,0.146930579349034,35.8574725365911,1.02742333362289,0.133300029054947,33.2065693508936,0.541275380686074,66.2780491068847,4.18848817025378,2764.24241374284,0.505721943430358,"1/08/2012","Exmouth to Broome",0.932,0.095532,-0.13826160526653,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,0.548559162988902,-0.207308641695402
"NMP-BF4","Australia",-21.83633,114.17777,25.3865662650602,1.5,0.0466666666666667,4.89237773314202,1.76760770712038,0.654827936362,36,1.76845040898659,1.32870950286195,0.270080647313204,15.6873203894884,4.80245759087405,4.07293751119197,2.93341630830818,0.629620866944383,0,2.91584623062383,3.64885792345343,0.701653183710368,3.51411584984269,3.61147277459588,1.78850851587151,2.17575869039788,0.269661903687088,32.0829054240693,2.14121464231489,0.119569354383903,41.8776420977415,0.694684372653151,41.6900487680406,4.85275682881606,2454.41659301235,0.525618646031302,"31/07/2012","Exmouth to Broome",0.932,0.095532,-0.148529158942584,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.114516635730758,0.288681359814859
"NMP-C1","Australia",-23.17701,113.75987,24.7026177437021,2,0.140862290862291,4.07752165690353,1.08726413247365,-0.00832561964558695,30.6666666666667,2.73927454588718,1.4691774570641,0.26122966708881,17.3336129979085,3.82753168215018,3.62437057130775,2.14337666752228,0.631330570902394,0,2.48288696809068,3.11911498858978,0.427337879412939,2.10725425281612,3.16970090629675,1.66105836609009,2.36789793774074,0.373282277355443,35.3662174900795,1.97360003584366,0.12602955434837,41.0391369051765,0.657429445229785,60.7127666616967,3.79900528522286,2746.37778960214,0.54363521058467,"26/07/2012","Ningaloo",0.932,0.095532,-0.434267813462838,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.560918987826569,0.245855297059637
"NMP-C3","Australia",-23.14152,113.75364,24.7344359255203,3.86666666666667,0.645967741246752,4.27142829088746,1.1618086967374,0.0883108388640856,30.3333333333333,2.56631314171468,1.3709402708301,0.259329186832845,14.9449269579063,4.05208943944926,3.85023656171083,0,0.622759179593193,0,2.59700887227606,3.23163372121243,1.28712041937609,3.07047571365649,3.40033330836901,1.60758905950482,2.31180501092327,0.185889111206205,31.2168656609637,2.14698973385524,0.106488569104516,39.7251018219856,0.693295902426595,55.3155266204211,4.03301975180413,2864.29660259628,0.563128154523249,"25/07/2012","Ningaloo",0.932,0.095532,-0.41176819292404,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,-0.680541049102071,0.198554591394429
"NMP-C4","Australia",-23.19995,113.76354,24.7021139101862,3,0.0800000000032,4.60348465868258,1.5538478310255,0.452909201431468,52,2.00671044702654,1.35218325491869,0.263891512383804,16.519384121229,4.47292794123268,3.92996792063707,2.06922837428054,0.604179678116743,0,2.83290601661098,3.32390818181117,0.263517544943966,3.41782347460659,3.55044304210401,1.70966884353124,2.20359276634063,0.218471472052407,23.553351213778,2.08376711366664,0.10968910635652,35.7259476823041,0.667226037878048,55.0772049641367,4.51528620039246,3289.19522061038,0.538199640259017,"27/07/2012","Ningaloo",0.932,0.095532,-0.298330553847942,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.314626870121359,0.387695936490114
"NMP-P2","Australia",-23.31925,113.7807,24.5764457831325,2.5,0.200913242009132,4.30024940040876,1.2245041399759,0.126416161930652,43,2.27346218506605,1.70282709062317,0.258473745281382,16.8784843717274,4.10284751027895,3.77602197022863,2.06922837428054,0.635398220201219,0,2.53344822644656,3.33592386734207,0.540020820538387,2.3071727122915,3.16761734615362,1.71276459681768,2.29401085083615,0.363966363652596,29.4249929190572,1.99349588202039,0.126379702601517,36.1244243896078,0.639934354528255,70.4664103251384,4.01562917325429,2598.97784235531,0.513729103172993,"29/07/2012","Ningaloo",0.932,0.095532,-0.358722312354237,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,-0.408516325307623,0.109405728498009
"NMP-S1","Australia",-22.86905,113.76443,24.8761336254107,1.9,0,4.34885277321591,1.29951510373157,0.203960763186109,38.6666666666667,2.60693367095136,1.60034872993783,0.269148600481798,16.015326161233,4.15510840481436,3.78040660908192,2.71367612827825,0.642888075059117,0,2.52880855076672,3.56829760816885,1.28896505665393,2.70984809984351,3.25131962943234,1.7650048670206,2.3615101681566,0.30720657362861,36.1382103766713,1.98686102615839,0.114934380979093,40.5591936820752,0.651107454745583,60.3620539264335,4.23418438232681,2562.10978358055,0.54499198136894,"28/07/2012","Ningaloo",0.932,0.095532,-0.390855503130863,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,-0.199580368615014,0.238611623394321
"NMP-S2","Australia",-22.92875,113.77937,24.8412814895947,2.5,0.243621399176955,4.5209770347337,1.4037949012457,0.37563045421756,43,3.18714004661898,1.4692076869694,0.270793866048312,14.3670071910604,4.20077795238076,4.02613742921648,3.74888493833677,0.653586377731861,0,2.52145395261683,3.65413408364166,1.33506261877082,3.12265750215946,3.12521561050558,1.67732598606047,2.4822498257241,0.309529419120721,33.4432703508892,1.7900139671137,0.116986758007419,36.150867545418,0.637519892662846,56.5754136416141,4.43549944000996,2908.2319154453,0.539210768057676,"28/07/2012","Ningaloo",0.932,0.095532,-0.442547686279755,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.159604015603986,0.341793721047753
"NMP-S3","Australia",-23.12872,113.75232,24.7341073384447,4.85,0.525,4.56493702822054,1.43932267513717,0.372773020674747,37,3.1267559355489,1.57237658681693,0.264230137409587,14.701605012047,4.31012906693515,4.1596817399006,2.45942418218304,0.633594229588705,0,2.76707739842503,3.51036540017435,1.7145251192076,3.20006229626078,3.3810051687181,1.70526755115257,2.32356518718289,0.197714585601211,35.9298139565484,2.02178269474782,0.110078796159443,37.61866733265,0.664256737241265,52.6229333524223,4.29552825341379,2770.76208693403,0.545156234952249,"26/07/2012","Ningaloo",0.932,0.095532,-0.374569909245998,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,-0.201417614660764,0.19118487067816
"NMP-S4","Australia",-23.33246,113.77923,24.0986035049288,2.6,0.62,4.5881379596034,1.49132666199018,0.473264582413863,47,4.3510956761481,1.95158334337846,0.271309032427381,15.102592145542,4.15765130065546,4.34618054988525,0,0.613428327566556,0,2.86922107601977,3.68899705835292,2.0740454493803,2.92167093531581,3.39033007456198,1.67314943940697,2.511679200117,0.175546271912814,35.6744616978282,1.55584414249092,0.123799634295499,32.0199510361509,0.577685326466528,58.6669540605002,4.37873767798831,2896.95273763562,0.545156234952249,"29/05/2010","Ningaloo",0.932,0.095532,-0.370368005283681,"Ningaloo Marine Park","High","No take multizoned","Ia",2010,-0.0345772989635122,0.123612458575417
"NMP1","Australia",-23.11234,113.75042,24.7350657174151,2.15,0.205074532499614,4.63353475908,1.55443634449483,0.511844507402762,52,3.46007796165715,1.35692726267327,0.271014750005001,14.9917919076647,4.31230292680734,4.32626390441333,2.62787036998063,0.615816866210686,0,3.16136547151518,3.61133881987574,0.814685955844983,3.27039032286918,3.83884467381269,1.75188656898988,2.64607319605537,0.175719439883197,32.4813166054995,1.78032865148193,0.106980116169582,30.4843572576989,0.57510070598427,58.6032970599438,4.58228204277104,2844.9516384065,0.526098027776372,"23/07/2012","Ningaloo",0.932,0.095532,-0.382846047557101,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,0.151696893718499,0.0973469313835617
"NMP10","Australia",-23.21313,113.76296,24.1888280394304,3,0.333917912891216,4.52827494941394,1.41910279934815,0.327304064634554,37,2.17608579221647,1.25798617256085,0.257947495600749,14.0727264118976,4.31625594979117,4.02539784575427,0,0.621566978941469,0,2.83743385411031,3.33596487873488,0.308117114578654,3.16174317314623,3.34822924885979,1.50731046672959,2.20658046435853,0.138103666020094,34.7537884735904,2.10486740660152,0.11645348553187,39.0226307822454,0.697396789014615,40.6633349081769,4.33614102062065,2878.38800316372,0.540957923974919,"28/05/2010","Ningaloo",0.932,0.095532,-0.288607900151481,"Ningaloo Marine Park","High","Restricted take multizoned","II",2010,-0.828547139533999,0.174565715049932
"NMP14","Australia",-23.17758,113.76397,24.2290690032859,3.8,0.1800000000162,4.45902500974721,1.3449135566861,0.357725913189927,29,3.39958528273006,1.67742674579554,0.261792504876425,16.978412895689,3.98340643760689,4.18293464604237,3.4681818542309,0.606699412724577,0,3.00953709707518,3.50646382759771,0.494100191264163,2.94331626982606,3.6120846080221,1.7149780084796,2.51819363826701,0.194913131839939,26.4615770261862,1.92895297318552,0.132813352857555,45.3122949782799,0.68863666186951,66.8125918817679,4.11372129290528,2549.7633027793,0.556323930944358,"30/05/2010","Ningaloo",0.932,0.095532,-0.326180485999973,"Ningaloo Marine Park","High","Restricted take multizoned","II",2010,-0.0601551355356158,0.10504044615809
"NMP17","Australia",-21.66711,114.33362,25.3047152245345,11,0.62,4.8919146466217,1.6085247906752,0.614623709437751,53,4.50982922303545,2.09875394205258,0.276596001842288,17.1611259677548,4.46106775342723,4.5936936381709,3.52924104496987,0.566849015813161,0,3.04579613790163,4.01901104086591,2.34368723159022,3.66268984836034,3.7370123197146,1.75431630078335,2.43481738799288,0.0795792939090021,34.3986572708501,1.6692834526382,0.131758934208289,46.7559960899669,0.65051097132283,74.5736353723882,4.72206499401666,2614.8074190648,0.532448750224317,"30/05/2010","Exmouth to Broome",0.932,0.095532,-0.300300892537877,"Ningaloo Marine Park","High","No take multizoned","Ia",2010,0.448168820547111,0.142377631033045
"NMP19","Australia",-23.09197,113.73966,24.7753450164294,1.55,0.190290292187951,4.82870174814666,1.70235832929678,0.644225105853536,43.5,3.22530911910502,1.69776427699637,0.274987455883107,16.9062966831781,4.57126547966954,4.40653381960649,2.49561329727184,0.625003528604063,0,3.18707114058687,3.68812916323748,1.81517962413238,3.45384203387906,3.90612649645187,1.75354764902437,2.49728882447164,0.17903021262988,33.6839473847205,1.89975216732125,0.119904720830083,38.4972094913166,0.638461202045003,50.502932416506,4.75962502107343,2889.53758527772,0.554314530990137,"28/07/2012","Ningaloo",0.932,0.095532,-0.437169163845111,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,0.267274919708063,0.357985480780134
"NMP2","Australia",-23.12142,113.75562,24.7347207009858,2.65,0.1150000000026,4.48762574010271,1.40395341130447,0.300215798518825,44,2.27650795809935,1.36665958728852,0.26252060472108,14.9348458913001,4.33723237572299,3.87824699210494,2.25082086524449,0.639417737776467,0,2.77264026404144,3.32742128299375,1.3319920489587,3.14870838899098,3.49485824717339,1.69002047172404,2.23733352038359,0.21771369734791,33.7217048858254,2.16582668960978,0.112338147987215,39.2087331661923,0.681358264266148,52.790794969518,4.37868565356082,2944.06697973893,0.516445887121794,"24/07/2012","Ningaloo",0.932,0.095532,-0.355004919955035,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,-0.376828997403566,0.24320866057758
"NMP20","Australia",-23.04473,113.81843,24.7692990142388,9.5,0.425894319256406,4.71897811757954,1.61014520416562,0.504580544810483,50.5,2.72170994437839,1.66335063824485,0.267296522713563,14.3082817899754,4.60319806192482,4.04573004948472,2.59359768081054,0.624504410820297,0,2.75458485925161,3.44353152414223,1.40764966175461,3.50385610150146,3.46230206761517,1.74703989494397,2.27458231077813,0.176553472807088,28.8594374480798,2.01814002858796,0.112254254576465,37.6342297372429,0.654158470013141,52.2529473222192,4.64879999020417,3280.32264983767,0.556407204733403,"1/08/2012","Ningaloo",0.932,0.095532,-0.314962164729535,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.0984924068632543,0.460721489116245
"NMP25","Australia",-23.19459,113.75209,24.7009638554217,9.25,0,4.40697782002715,1.26570198871194,0.168831838389738,23.5,2.23526396525433,1.18091611838939,0.276245326188151,15.1935961252565,4.27198859177512,3.76530975900041,2.34712126531124,0.620865907453104,0,1.97439916031295,3.34440350091516,1.44027194691512,2.50601346562541,2.74724301013102,1.65108248089596,2.27081528924857,0.199478791118043,25.8851684232756,2.18248929974987,0.126176948039431,50.3313241279846,0.737631799124271,45.326726296727,4.37765517241072,2284.95368015702,0.543337325776579,"30/07/2012","Ningaloo",0.932,0.095532,-0.393746408285365,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.643789191633242,0.0863180643056347
"NMP27","Australia",-23.13496,113.7404,24.7475191675794,15,0.321951982211495,4.51590664376939,1.26734521001458,0.201230106247047,37,3.27604639984023,1.68239364146009,0.279563645504918,13.1680890173001,4.23312207038773,4.01078607815977,2.05639441242644,0.613253176308665,0,2.47817375434647,3.43820781773561,1.45282102146647,2.86770641538085,3.35210643531387,1.70005097463091,2.37260080491966,0.143372907259801,27.8822056496689,2.02038164679727,0.115439321546399,38.781277457169,0.626239337755735,61.9446498680568,4.35219443664198,2553.2317434462,0.51391642111714,"31/07/2012","Ningaloo",0.932,0.095532,-0.443257344131717,"Ningaloo Marine Park","High","Restricted take multizoned","II",2012,-0.282717801460347,-0.0777860307190737
"NMP28","Australia",-23.098,113.79429,24.977847754655,7,0.28340539471989,4.43885579482266,1.25436236349421,0.266101812575981,37,4.19713463368222,1.80040868527852,0.276238106925954,16.7050237119639,3.84041326465138,4.23118555325758,2.22344752504626,0.629373848987109,1,2.52686901858664,3.9789600579825,2.64680178022384,2.76725384827945,3.25965954689563,1.79851475741457,2.86985564444859,0.167506449236473,33.9654388897012,1.18339242749216,0.134770771867189,34.2059421184357,0.517315728664369,98.5839705405701,4.35721671175018,2179.37150883684,0.518095598114279,"31/07/2015","Ningaloo",0.932,0.095532,-0.170066992902093,"Ningaloo Marine Park","High","Restricted take multizoned","II",2015,0.412621114927622,-0.241376984750822
"NMP29","Australia",-23.16925,113.75708,24.9244030668127,4.43333333333333,0.250961696201033,4.3938044358197,1.23780909638627,0.23112284549528,38.3333333333333,3.83076460454848,1.61776195404013,0.27444070167135,15.3458918425248,4.03536823611505,4.10112944292939,2.8750214829941,0.62033736411798,0,2.52634207548003,3.55883127068488,0.449793860249172,2.97823256220926,3.24636927850866,1.76818874923251,2.59488011590991,0.116420538093153,37.2910515884767,1.76935342424954,0.113903455469707,36.2735865029754,0.60887718260504,60.3070226796175,4.26113824572656,2980.15589565858,0.528977449058572,"1/08/2015","Ningaloo",0.932,0.095532,-0.45072732833305,"Ningaloo Marine Park","High","No take multizoned","Ia",2015,-0.0275435748558306,0.0722367483280932
"NMP30","Australia",-23.04801,113.81886,24.9895016429354,8.25,0.400154287165869,4.65068308189512,1.35140461457453,0.380143785780831,57,3.61123315578858,1.76203735803943,0.265276935569527,15.0462417188773,4.18142404900646,4.22292563104816,3.98023141072232,0.641998910654279,0.5,2.74374274963106,3.84261491323612,0.396952616172797,3.12173129556003,3.47031427203787,1.77561591485471,2.63321293951228,0.103894228684331,33.6147368865464,1.47581611353243,0.123833966750296,34.422268508057,0.56684734982159,77.9747717100209,4.48074693570106,3040.76097973575,0.534258375232484,"1/08/2015","Ningaloo",0.932,0.095532,-0.214801694969525,"Ningaloo Marine Park","High","No take multizoned","Ia",2015,0.244035475675178,0.119378919164687
"NMP31","Australia",-23.206149,113.760286,24.8873055859803,4.33333333333333,0.246610456642091,4.47336045833211,1.32484722216888,0.251097129514909,39.6666666666667,2.205843848218,1.34456092482965,0.263183315170385,16.010433043932,4.31696443510121,3.84652352705525,2.80668457132482,0.624178847230352,0.333333333333333,2.71087123318213,3.23974019031302,0.531242166567942,3.20830191509755,3.40028488930137,1.71749003367859,2.26034993767895,0.131481435532597,30.7229450841614,2.09705569778717,0.111009774571061,38.9626770114211,0.676417960279001,55.8506796497484,4.33839967132782,2952.3250127721,0.523033207025285,"2/08/2015","Ningaloo",0.932,0.095532,-0.379842823414239,"Ningaloo Marine Park","High","Restricted take multizoned","II",2015,-0.331335913768695,0.127885769513152
"NMP32","Australia",-23.16465,113.75582,24.9246549835706,5.3,0.30253125859825,5.01257933891037,1.84858565616831,0.763422544024184,40.5,1.86630795118575,1.15364405092465,0.270018339857845,15.2763844974262,4.96499800645575,3.99168499371026,1.48001844729436,0.615764311618615,0,2.9630984515157,3.49601504944145,1.60065301271907,3.91687169568445,3.5810332747548,1.70185626203898,2.1541577922606,0.115762907963307,28.6615830603219,1.89216091799311,0.101896157865651,36.5145518338551,0.642136862941615,45.9029104991948,4.97086868763044,2803.8018774802,0.536366907088037,"2/08/2015","Ningaloo",0.932,0.095532,-0.440877664810084,"Ningaloo Marine Park","High","No take multizoned","Ia",2015,-0.261829577910844,0.199684613476016
"NMP6","Australia",-23.16108,113.75875,24.7021139101862,3.15,0.321982828371247,4.63347838798322,1.50358851428857,0.40976107422647,32.5,2.2541989126324,1.19124451075022,0.266467819592395,16.3220818155026,4.47157742516884,4.06543321265395,1.19946058238132,0.634062546469465,0,2.92315398365582,3.48557517437031,1.29394541507998,3.1818948150582,3.59420718138704,1.7118301396376,2.19885137161676,0.214215950284787,39.110800868993,2.24710155251474,0.119720142311268,40.698391193877,0.687938029937029,48.4147387002775,4.50766715550472,2660.61766551044,0.536971380467011,"27/07/2012","Ningaloo",0.932,0.095532,-0.440877664810084,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,-0.345989806089224,0.292458448813465
"NMP7","Australia",-23.16489,113.76611,24.2313636363636,4.2,0.422680412371134,4.88781171332857,1.76448345746805,0.651867308907443,44,1.94064708450098,1.12829060966936,0.267383726683999,14.4865026260167,4.80659533286962,4.11231116514228,0,0.629705768983682,0,3.10991889462286,3.51729550479071,0.130549554919618,3.82063443838686,3.75320094911312,1.73297146457789,2.15657511093817,0.204524034969154,27.7015345528034,2.07748232975361,0.092816023932681,38.620739117603,0.661279764691754,42.9497688927373,4.85690465025557,3094.26744546354,0.568465723382185,"27/05/2010","Ningaloo",0.932,0.095532,-0.360208845491222,"Ningaloo Marine Park","High","Restricted take multizoned","II",2010,-0.337837215012853,0.49884888274049
"NMP9","Australia",-23.12627,113.76158,24.7350657174151,3.1,0.0384615384615385,4.6341681131312,1.63585305153949,0.529450151114932,34,2.36457141012117,1.12307254906673,0.269997042215139,14.5857506311442,4.46545269836821,4.06114820888867,2.43609886358762,0.682127544966844,0,2.863716162428,3.38396136530895,0.243863924352277,3.15641322996919,3.5498939157893,1.74934099447077,2.27587571330921,0.257393635848417,41.7658517413289,2.16012441526096,0.117975483566393,37.957795749408,0.657087702302732,55.526766511368,4.56914230200303,2710.30689145561,0.53602745852387,"23/07/2012","Ningaloo",0.932,0.095532,-0.374569909245998,"Ningaloo Marine Park","High","No take multizoned","Ia",2012,-0.259355321133279,0.366169216779578
"NQ3","Australia",-12.40092,143.37201,27.0518017524644,3,0.276804197062299,4.8484343630817,1.61913293999688,0.636478474485088,51,3.48907894338795,1.77979893990183,0.263206541733719,14.6472347105402,4.53109553113898,4.47039145668612,3.58035207083189,0.696319961566178,3,3.03692419853232,3.95249186086686,1.29689374626289,3.88449658496663,3.91968813669689,1.86283906565245,2.6070536775389,0.064324919225949,30.7654690988894,1.69122738283861,0.108074639925396,43.1357866374915,0.609096238889176,81.029248556989,4.79603020153716,2628.17071874576,0.487548105544312,"28/07/2013","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-0.870607807849544,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2013,0.80626553493521,-0.0553342852011755
"NQ4","Australia",-12.09593,143.25527,27.1743975903614,5,0.332965595288754,4.28051477973796,1.11235869071642,0.10228151155319,42,4.06913357846112,1.719804612253,0.257218823164847,15.2544447312786,3.84495967784911,4.01956894426159,3.04218272198534,0.700546480903195,0,2.75781671900468,3.38776394783828,0.917805978405689,3.30292695334533,3.73126143097625,1.73748439536721,2.61921576723134,0.145124376415494,29.5167120148564,1.8922924781417,0.120067174555127,51.4465019538373,0.683862997958807,88.0417483837134,4.14366837426805,2611.51007730455,0.493304003523903,"29/07/2013","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-1.01495050169711,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2013,-0.00542117173987019,-0.0383077084652957
"NQ7","Australia",-12.08897,143.25535,27.1743975903614,3,0.357567567566424,4.54874423883384,1.38857539504505,0.442137229725869,36,5.22807057661782,1.68955126831724,0.274777688929676,14.4323745731888,3.90466809089604,4.42037418482601,2.6790781183003,0.71268049216644,0,2.85936474793369,3.89539505649089,1.25509468826118,3.10866732892177,3.8292515409145,1.76364899650945,2.88484490540121,0.0745863483720734,34.1714296461743,1.70209164390253,0.116588492080037,44.4264068448375,0.582564321130101,115.68173740655,4.4901663730862,2546.16115318053,0.484470094919013,"29/07/2013","Torres Strait Northern Great Barrier Reef",0.932,0.095532,-1.00558663118053,"Great Barrier Reef MP","High","Restricted take multizoned","VI",2013,0.369656275995502,-0.0874758045836532
"NT103","Australia",-11.233,136.6855,27.9418236582694,4.75,0.055,4.53663132915724,1.42752336230109,0.361442332549734,23.5,2.34004652227625,1.41895045928282,0.255953735825882,13.476406947562,4.3723203457368,4.00122826086835,2.88901678142221,0.701368825119465,0,2.85816683372588,3.45640076078964,1.64171038609471,3.34775254868696,3.80423287431977,1.74086037954703,2.26370771467756,0.215849887703656,21.0989924433132,2.14052524818358,0.11506048077103,41.5481764713972,0.663880738409573,63.8070930890911,4.46135279505424,2285.34445130002,0.499554672347912,"10/08/2013","Arnhem Coast to Gulf of Carpenteria",0.932,0.095532,-1.19260218872099,NA,NA,"Fishing",NA,2013,-0.273826913735568,-0.0956637317054755
"NT12","Australia",-12.4073,130.7922,28.6039101861993,8,0.07,3.84771271523441,0.63057013780995,-0.349260068121532,10,4.87060766094938,1.41829655477188,0.277224136652437,16.6032106177729,2.92943652112067,3.70014508038403,3.07213565806621,0.800432380494835,0,2.36548286765511,3.33073512484187,0.489268990577818,1.94817405002479,3.43010034369778,1.93426403617271,2.98723619425425,0.433608620792917,38.2390275982358,1.24158214352861,0.119096301601641,41.2297380707302,0.549884479349091,82.1820624817559,3.816646461785,2017.28117157028,0.426555988762044,"28/09/2009","Bonaparte Coast",0.932,0.095532,2.07549355485069,NA,NA,"Fishing",NA,2009,0.147304469243139,-0.426769922829612
"NT13","Australia",-12.40605,130.81166,28.6158871851041,5,0.24,4.24197545276315,0.934729651496936,0.00673398215741797,15,6.21222973407692,1.65390705693748,0.290820987014971,15.5783644948007,3.2589672709894,4.05140800442404,3.51184035754922,0.852670349907919,0,2.55298420093077,3.68777563140538,1.41213957780794,2.8189925091667,3.56420266969643,1.98521677250787,3.09804241322886,0.284362078145163,36.9715985826699,0.959391953134895,0.135393485047095,34.4734130940439,0.487134571070598,97.2107877513886,4.10666526864693,2076.04441522956,0.418760121099201,"6/08/2010","Bonaparte Coast",0.932,0.095532,2.4620057022757,NA,NA,"Fishing",NA,2010,0.675283913790819,-0.570378976108843
"NT20","Australia",-10.32329,132.70695,28.3175629791895,9,0.19,4.54194509489344,1.33874601363986,0.328106614671703,29.5,3.21049925218212,1.61197999973581,0.263031191070233,14.4373284148579,4.06790547177808,4.2796735696187,3.04264587579366,0.654431284145433,0,2.96713978393086,3.62089376970337,1.82778138842479,3.59103285096864,3.98773513385911,1.74439836868051,2.4814244728837,0.225972848679567,24.4744751428439,1.8237567686084,0.122335937466546,44.1009756640291,0.642810900728578,66.2336704573264,4.29459212654543,2529.8630600484,0.541966491036179,"20/10/2015","Arnhem Coast to Gulf of Carpenteria",0.932,0.095532,-0.808219829008618,"Arafura MP","Medium","Restricted take multizoned","VI",2015,0.00245135051304578,0.0759019228462117
"NT21","Australia",-10.32567,132.70608,28.3167524644031,13,0.39,4.85629149444798,1.64931625063287,0.639533567659035,52,4.15330737759273,1.96663045653422,0.27558232493653,15.8874924192132,4.43909561251876,4.60866889107387,3.53680280305416,0.657298422611898,0,3.0394680362415,3.99435600082407,2.68958671074111,3.63731777971317,3.87273812238825,1.82315248895414,2.52197287387667,0.12668885676932,29.8793106744529,1.72063426242044,0.118798167420132,43.5458536161691,0.623275891707895,67.1534803502231,4.68644132734525,2604.10198961371,0.506366861625347,"21/10/2015","Arnhem Coast to Gulf of Carpenteria",0.932,0.095532,-0.807662175757496,"Arafura MP","Medium","Restricted take multizoned","VI",2015,0.564207083498715,0.0163808789562031
"NT22","Australia",-10.32259,132.71216,28.3167524644031,10.5,0.295261706349143,4.6276356232031,1.46666619102394,0.436720657920059,31,3.25006381858263,1.68376598088242,0.26526722985164,15.6909824940206,4.32348974073405,4.282726546296,3.23188721775772,0.646733753066436,0,2.85698933114775,3.65809763690643,1.7234194534299,3.3594036677185,3.86534386583278,1.80063181551641,2.40339619961664,0.181307120379497,25.1887429806224,2.05137700638251,0.116269928706068,46.4919311428103,0.65568752834445,64.2416117895212,4.49096455209474,2487.0529889781,0.551683605513322,"21/10/2015","Arnhem Coast to Gulf of Carpenteria",0.932,0.095532,-0.809049453032436,"Arafura MP","Medium","Restricted take multizoned","VI",2015,0.111641195219718,0.14883050825243
