"fb_sci_name";"rls_sci_name";"kingdom";"phylum";"class";"order";"family";"genus";"Aesthetic";"Evol_age";"Coralness";"Benthicness";"Diel_activity";"Length";"Trophic_level";"Temperature";"Di";"Range_005";"Sci_fields";"H_index";"Tot_pubs";"NCBI";"Wiki_views";"FishBase";"Twitter";"Flickr";"acad";"public";"interest";"IUCN";"ClimVuln_SSP126";"ClimVuln_SSP585";"Fishery";"Price";"Aquaculture";"Aquarium"
"Cephalopholis_spiloparaea";"Cephalopholis_spiloparaea";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,225605444621438;0,479019484703169;0,999999999999986;0,666666666666667;1;0,543924469;0,777777778;0,603958360829899;0,221907680691861;0,433146798875635;0,900262041195602;0,131452159792849;0,347959755979289;0,270812936940609;0,71934585878757;0,487179487179487;0,148460221296788;0,250962476551334;0,373978398144307;0,313792669123156;0,374794359615403;"LC";0,4299486;0,4834043;0,4;1;0,25;0,333333333333333
"Cephalopholis_urodeta";"Cephalopholis_urodeta";"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Cephalopholis";0,449632692758085;0,480889231176822;0,999999999999986;0,666666666666667;1;0,530851483;0,740740741;0,638872415582898;0,214630355180073;0,557411267481709;0,945749578687595;0,416693487820943;0,444830916107232;0,392068744835037;0,715951027350718;0,512820512820513;0,247870384032277;0,304792735394133;0,502695930509382;0,374939923783144;0,482826641549883;"LC";0,4270053;0,4789258;0,2;1;0,25;0,333333333333333
"Cetoscarus_bicolor";"Cetoscarus_bicolor";"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Cetoscarus";0,640571225781768;0,47114006627097;0,999999999999986;0,666666666666667;1;0,752092982;0;0,643900287735839;0,360007308664543;0,505937661913421;0,761940529657736;0,339798903703321;0,39765792338149;0;0,79579717209608;0,576923076923077;0,601505301357164;0,462714540088642;0,37393235202603;0,596750922183384;0,535770240303718;"LC";0,520363581564843;0,5447882;0,8;0,75;0,25;1
"Chaenopsis_schmitti";"Chaenopsis_schmitti";"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Chaenopsidae";"Chaenopsis";0,42259216649593;0,545706803659118;NA;NA;NA;NA;NA;NA;NA;0;0;0;0,132205332962905;0,11162591511067;0,63300316873672;0,166666666666667;0,25322758235087;0;0,0865373163829976;0,227854652149855;0,162343190049059;"THR";0,5260391;0,563807;0;0;0,25;0,333333333333333
"Chaetodermis_penicilligerus";"Chaetodermis_penicilligerus";"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Chaetodermis";0,575647167827855;0,548921086891103;0,765959955697701;0,666666666666667;1;0,550137588;0,296296296;0,491624935664022;0,389631806666487;0,499350983939773;0;0;0,242287544430868;0,279450722555314;0,726872230813403;0,243589743589744;0,357274265197485;0,344562263477752;0,177317888173099;0,436796345443311;0,332883924594394;"LC";0,415636233068298;0,4566522;0;0;0,25;0
"Chaetodipterus_faber";"Chaetodipterus_faber";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Ephippidae";"Chaetodipterus";0,572467980176672;0,598184342422318;0,999999999999986;0,666666666666667;1;0,754186739;0,925925926;0,481010109377473;0,298499314441373;0,605572499253324;0,89072206714314;0,436674622749489;0,567355811270351;0,337818203941372;0,617611855079565;0,666666666666667;0,448826530865584;0,54118231331655;0,559351972191888;0,535107976588628;0,606198658409559;"LC";0,405309967316436;0,4805459;0,4;0,5;1;0,666666666666667
"Chaetodipterus_zonatus";"Chaetodipterus_zonatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Ephippidae";"Chaetodipterus";0,508503310145332;0,645064646671886;0,999999999999986;0,666666666666667;1;0,690430921;0,481481481;0,670970753483901;0,232950377825883;0,338921638756886;0,820551339631408;0,208346743910471;0,354459857081287;0,0233265228963566;0,67611343796965;0,461538461538462;0,0976538924216664;0,0994415286054943;0,318657860396163;0,219553554468201;0,289695533300118;"LC";0,510270067527031;0,5387105;0;0,5;0,25;1
"Chaetodon_adiergastos";"Chaetodon_adiergastos";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,644574262390921;0,281231190228344;0,999999999999986;0,666666666666667;1;0,467095665;0,555555556;0,637538595117185;0,244434876362235;0,362627137337486;0;0;0,213313736933066;0,146674023705807;0,585152657246745;0,307692307692308;0,379208204656751;0,39435002674173;0,150732595266151;0,437824318240004;0,31834191469934;"LC";0,4105736;0,4961672;0;0;0,25;1
"Chaetodon_andamanensis";"Chaetodon_andamanensis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,575647391305125;0,504327694085129;0,999999999999986;0,666666666666667;1;0,412584761;0,481481481;0,741699217891689;0,246955794404713;0,271382860041532;0,791245934644572;0,131452159792849;0,204776167718499;0;0,649824606401863;0,166666666666667;0,0961047176186358;0,217046881618302;0,183461907942409;0,264556211480962;0,238375919619489;"DD";0,504512235832093;0,5643162;0;0;0,25;0,333333333333333
"Chaetodon_argentatus";"Chaetodon_argentatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,563321502446629;0,32174500485626;0,999999999999986;0,666666666666667;1;0,467095665;0,222222222;0,634987165249053;0,0448684148894958;0,236782324132694;0;0;0,18361945928218;0,154773471952417;0,657904996237094;0,294871794871795;0,184169437615694;0,198883057210989;0,141015187999881;0,292446013216482;0,230093093106592;"LC";0,4464139;0,5010724;0,4;0;0,25;1
"Chaetodon_assarius";"Chaetodon_assarius";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,56771931165425;0,273828853535114;0,999999999999986;0,666666666666667;1;0,385469563;0,259259259;0,464759492820554;0,0381206051185472;0,364128379427086;0,791245934644572;0;0,226563627558064;0,0233265228963566;0,527904724323466;0,307692307692308;0,104372907523558;0,0994415286054943;0,199356119427134;0,191770785233041;0,206005052703121;"LC";0,4002613;0,4295686;0;0;0,25;0,333333333333333
"Chaetodon_aureofasciatus";"Chaetodon_aureofasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,660975929710141;0,29256029785594;0,999999999999986;0,666666666666667;1;0,378037899;0,481481481;0,606935865101445;0,244067852382511;0,413940024055476;0,815972370102215;0,30522246295664;0,37819651364198;0,154915122727425;0,651703958095157;0,346153846153846;0,104372907523558;0,224922766881161;0,351993808154988;0,271558796816066;0,338254319026999;"LC";0,4423399;0,4993488;0;0;0,25;1
"Chaetodon_auriga";"Chaetodon_auriga";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,673485516885049;0,287181883995798;0,999999999999986;0,666666666666667;1;0,493578197;0,444444444;0,573413206378928;0,238046016296531;0,705342574271338;0,904923161231378;0,416693487820943;0,526803626432213;0;0,653034841661397;0,448717948717949;0,552463429036541;0,622222064486641;0,413369718559274;0,617648299106352;0,570100460865605;"LC";0,4125841;0,4546347;0,4;0;0,25;1
"Chaetodon_auripes";"Chaetodon_auripes";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,598335027291044;0,312688871867102;0,765959955697701;0,666666666666667;1;0,467095665;0,481481481;0,530882892440924;0,20552415226844;0,246583380326551;0;0;0,242961057818147;0,218660401311398;0,678345823858633;0,333333333333333;0,188838277329433;0,301616424225206;0,18280665908394;0,342989007696105;0,282631023769472;"LC";0,48799;0,5342979;0;0;0,25;1
"Chaetodon_austriacus";"Chaetodon_austriacus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,705188114227278;0,293657663148109;0,999999999999986;0,666666666666667;1;0,385469563;0,481481481;0,587356170349921;0,242682352073635;0,422734547677288;0,848009911723711;0,369032867809558;0,406011678073469;0,199462695982276;0,630183797108226;0,32051282051282;0,380937751984627;0,414082617974559;0,381896030140319;0,456282119979279;0,460375370366384;"LC";0,5261957;0,5523793;0;0;0,25;1
"Chaetodon_baronessa";"Chaetodon_baronessa";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,734481626592723;0,40453027503294;0,999999999999986;0,666666666666667;1;0,424813723;0,481481481;0,651918149071393;0,242269102872514;0,579075847159807;0,686294051733239;0,339798903703321;0,406402648166482;0,210731033217328;0,597627871062678;0,423076923076923;0,39595156792892;0,397766114421977;0,38625624321206;0,44834807245783;0,458341873281919;"LC";0,4299318;0,4945294;0;0;0,25;1
"Chaetodon_bennetti";"Chaetodon_bennetti";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,680144804332241;0,343995944653422;0,999999999999986;0,666666666666667;1;0,467095665;0,481481481;0,552520551630747;0,237657065238574;0,541975703981472;0,527497289763048;0,131452159792849;0,320369466309565;0,189715171551486;0,609742405599844;0,371794871794872;0,325628395978419;0,377847085265166;0,285003180114287;0,414957845341439;0,381730395625019;"DD";0,4321746;0,4991525;0,4;0;0,25;1
"Chaetodon_capistratus";"Chaetodon_capistratus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,667388163034714;0,414799737073438;0,999999999999986;0,666666666666667;1;0,281245053;0,37037037;0,614752931531839;0,0383610407434909;0,572414566041674;0,882825325228435;0,47125106349617;0,508575293554203;0,22751243714941;0,67899001115061;0,512820512820513;0,478657511092219;0,546521388840121;0,487167301849349;0,561560432343811;0,580177216639331;"LC";0,417526692177517;0,4935554;0;0;0,25;1
"Chaetodon_citrinellus";"Chaetodon_citrinellus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,650432607300377;0,383365339969846;0,999999999999986;0,666666666666667;1;0,385469563;0,407407407;0,545770837482894;0,242613314014045;0,636570293698204;0,745471376441994;0,394356479378548;0,434124833113885;0,296345547091558;0,623693472366523;0,487179487179487;0,298202489389786;0,398876748970713;0,446825484241565;0,416313778695329;0,474578140766988;"LC";0,4081982;0,4749114;0,4;0;0,25;1
"Chaetodon_collare";"Chaetodon_collare";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,699795160733792;0,306482334199212;0,999999999999986;0,666666666666667;1;0,447131623;0,518518519;0,747814715482864;0,246913820228574;0,364128379427086;0,865095555211399;0;0,357246720436349;0,309815077882897;0,607527193523931;0,282051282051282;0,396288858494204;0,4010579528307;0,309162470256597;0,451935531648306;0,416517083456225;"LC";0,414752;0,4673681;0;0;0,25;1
"Chaetodon_decussatus";"Chaetodon_decussatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,522426614533889;0,273325513902039;0,999999999999986;0,666666666666667;1;0,467095665;0,222222222;0,695033981574459;0,266498605664687;0,349756203718322;0,967078364565589;0,131452159792849;0,310282935643903;0,192768628664823;0,618721385724045;0,269230769230769;0,133283097417888;0,245120734872258;0,301302505109141;0,284751806186679;0,316917944347633;"LC";0,4108241;0,4626375;0;0;0,25;1
"Chaetodon_dolosus";"Chaetodon_dolosus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,543367999127545;0,161883978351643;0,999999999999986;0,666666666666667;1;0,412584761;0,296296296;0,605666556777529;0,028535311515316;0,271382860041532;0;0;0,18691190082532;0,137057858938432;0,653717205503465;0,282051282051282;0,291172485752879;0,125481238275667;0,134809289895161;0,301205198868152;0,231545903206105;"LC";0,442792;0,5503972;0;0;0,25;1
"Chaetodon_ephippium";"Chaetodon_ephippium";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,661318855581836;0,396541714430551;0,999999999999986;0,666666666666667;1;0,543924469;0,407407407;0,631746065998447;0,242703450634896;0,632705541112011;0,807526715192814;0,262904319585699;0,376397494417308;0,237052810032848;0,626907959589227;0,5;0,370925306618561;0,463258178840501;0,39614482906234;0,473054495594683;0,478026290929782;"LC";0,438647;0,4975479;0,4;0;0,25;1
"Chaetodon_falcula";"Chaetodon_falcula";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,607259703830043;0,237440255340983;0,999999999999986;0,666666666666667;1;0,467095665;0,555555556;0,721963416389717;0,0125544333013666;0,354773455198845;0,527497289763048;0;0,27207130044335;0,15926721177391;0,731934309658521;0,384615384615385;0,209681679859657;0,373569962981877;0,238286321664762;0,39324668247279;0,34279513328863;"LC";0,4929881;0,5624769;0;0;0,25;1
"Chaetodon_fasciatus";"Chaetodon_fasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,718635747245419;0,155453362737979;0,999999999999986;0,666666666666667;1;0,485155338;0,481481481;0,588929534650244;0,238429363566976;0,425232644370192;0,644718909710392;0,208346743910471;0,30841520702819;0,154773471952417;0,591910742723903;0,269230769230769;0,386261399270269;0,45881480429705;0,277331971723254;0,469892817123707;0,408623282357578;"LC";0,4925344;0,5466566;0;0;0,25;1
"Chaetodon_flavirostris";"Chaetodon_flavirostris";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,685115721000249;0,174111988857488;0,999999999999986;0,666666666666667;1;0,467095665;0,37037037;0,476696104762337;0,240311109387929;0,477102259012714;0,791245934644572;0,208346743910471;0,295504195032606;0,161307415742917;0,589874451270471;0,397435897435897;0,431150213291766;0,340447210315814;0,317627025823634;0,435538666099318;0,412003631742566;"LC";0,5086008;0,581787;0;0;0,25;1
"Chaetodon_guentheri";"Chaetodon_guentheri";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,581542386486955;0,136334242511751;0,999999999999986;0,666666666666667;1;0,485155338;0,296296296;0,368506413783004;0,254759818699638;0,417548578756485;0;0;0,208784190191736;0,154773471952417;0,657601296766408;0,269230769230769;0,318141018984275;0,331609407603897;0,142749086437889;0,401821588313111;0,293313925987526;"LC";0,4400326;0,5021779;0;0;0,25;1
"Chaetodon_guttatissimus";"Chaetodon_guttatissimus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,644414140926555;0,147061884928974;0,999999999999986;0,666666666666667;1;0,370302819;0,407407407;0,826892007947605;0,254010676667375;0,442601030940452;0,644718909710392;0,131452159792849;0,316424910821574;0,344926726903265;0,605924761118527;0,333333333333333;0,111535139397756;0,313703095689168;0,324084473387915;0,303441486454208;0,340515141585953;"LC";0,4403398;0,5478746;0;0;0,25;1
"Chaetodon_humeralis";"Chaetodon_humeralis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,479153593246338;0,482658806063792;0,999999999999986;0,666666666666667;1;0,512385339;0,259259259;0,628758162539405;0,0343952041677766;0,491884000691848;0,527497289763048;0,131452159792849;0,317943850102405;0,139368323244084;0,546569274675192;0,461538461538462;0,307676179246903;0,298324585816483;0,29211441379639;0,360573153397611;0,354831992551076;"LC";0,502572;0,5282825;0;0;0,25;1
"Chaetodon_interruptus";"Chaetodon_interruptus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,61435700672756;0,341225035090386;0,999999999999986;0,666666666666667;1;0,467095665;0,481481481;0,565212000766084;6,53775209640771e-07;0,331007484251443;0,527497289763048;0;0,228478358473821;0,0781244982197571;0,590588987291327;0,32051282051282;0,172503300060405;0,250962476551334;0,191230399839612;0,296707712524554;0,261090231208152;"LC";0,447495867186217;0,5544975;0;0;0,25;0,333333333333333
"Chaetodon_kleinii";"Chaetodon_kleinii";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,582075603254544;0,156245465159334;0,999999999999986;0,666666666666667;1;0,412584761;0,407407407;0,597775534005338;0,241920026076773;0,641306195463459;0,900106178653844;0,30522246295664;0,43122532445906;0,248837796030848;0,624830451549347;0,461538461538462;0,476822980624019;0,482255802078759;0,424389928664196;0,521881511693911;0,521880007372775;"LC";0,4079363;0,4649085;0,2;0;0,25;1
"Chaetodon_lineolatus";"Chaetodon_lineolatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,560334728725411;0,339010995336694;0,999999999999986;0,666666666666667;1;0,543924469;0,481481481;0,578568348980936;0,240042278226803;0,525991626097765;0,906772200584413;0,208346743910471;0,381324635231146;0,189070017605485;0,609003481800968;0,435897435897436;0,389490311216243;0,421255920821796;0,369396778136541;0,45836261540612;0,454447140779621;"LC";0,4154772;0,4524818;0,4;0;0,25;1
"Chaetodon_litus";"Chaetodon_litus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,539382505484132;0,361455757442642;0,999999999999986;0,666666666666667;1;0,412584761;0,481481481;0,40578817386795;0,0129755278050041;0,112973879585629;0;0;0,155150618937632;0,111590673331729;0,584673397258665;0,243589743589744;0,509231413458983;0,0627406191378335;0,110564419270038;0,344304082693644;0,242273759074343;"LC";NA;NA;0;0;0,25;1
"Chaetodon_lunula";"Chaetodon_lunula";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,787185835653027;0,245058694943701;0,999999999999986;0,666666666666667;1;0,467095665;0,518518519;0,611238395494362;0,240712105576248;0,657731379751495;0,866137525166487;0,262904319585699;0,444823805010418;0,374086773189649;0,650496421778319;0,41025641025641;0,636664787472845;0,535019187043868;0,435279246542594;0,611930210863556;0,579313323399943;"LC";0,398494800552056;0,4370997;0,4;0;0,25;1
"Chaetodon_lunulatus";"Chaetodon_lunulatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,735730529319324;0,236886423680194;0,999999999999986;0,666666666666667;1;0,399511775;0,481481481;0,586458035947481;0,00634758184382111;0,660021369584491;0,896933560477002;0,436674622749489;0,467913380103587;0,331203360144744;0,609235175126309;0,397435897435897;0,585390390036919;0,540722842380233;0,468520047668871;0,586084676919826;0,583521199972339;"LC";0,411543;0,4717328;0;0;0,25;0,333333333333333
"Chaetodon_madagaskariensis";"Chaetodon_madagaskariensis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,599616334221879;0,146752877977668;0,999999999999986;0,666666666666667;1;0,385469563;0,407407407;0,710296368802465;0,0185452888782136;0,326809625606545;0,527497289763048;0;0,264159833797285;0,159996355639638;0,585152657246745;0,282051282051282;0,365727183913189;0,275576714555033;0,213153110101053;0,381104193693395;0,321585413298583;"LC";0,4176795;0,4585132;0;0;0,25;1
"Chaetodon_marleyi";"Chaetodon_marleyi";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,683490482550001;0,344469725625844;0,765959955697701;0,666666666666667;1;0,467095665;0,259259259;0,310620054202109;0,235033685255508;0,326809625606545;0;0;0,199883364751924;0;0,583282372994463;0,307692307692308;0,354395387301906;0,188221857413501;0,111029298930493;0,33845573308175;0,23921058684166;"LC";0,4231649;0,4696652;0;0;0,25;1
"Chaetodon_melannotus";"Chaetodon_melannotus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,688206299913648;0,322051054730723;0,999999999999986;0,666666666666667;1;0,447131623;0,481481481;0,554691640745534;0,00109946009706628;0,551560243704876;0,645203296569678;0,339798903703321;0,418466433053345;0,287052175695124;0,617071750874192;0,487179487179487;0,453872062720868;0,496459576124228;0,418893228589105;0,517560202722124;0,516293600656676;"LC";0,4253805;0,4910555;0;0;0,25;1
"Chaetodon_mertensii";"Chaetodon_mertensii";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,522504719839955;0,224812733290322;0,999999999999986;0,666666666666667;1;0,378037899;0,37037037;0,500051261525415;0,0162248719426846;0,551800789444462;0;0;0,243296587526674;0,197956270573104;0,674758991587093;0,384615384615385;0,123503904377529;0,245120734872258;0,189345456564326;0,292452776605149;0,257596665231029;"LC";0,4038739;0,4680594;0,4;0;0,25;1
"Chaetodon_meyeri";"Chaetodon_meyeri";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,763986213240224;0,325584102382685;0,999999999999986;0,666666666666667;1;0,467095665;0,481481481;0,682346690066156;0,242335399294128;0,533435776604802;0,948870864425838;0,131452159792849;0,35892308703781;0,260609122362531;0,608677909151613;0,358974358974359;0,321202871497207;0,395503107049787;0,350639259388788;0,420680977702519;0,42233349318107;"LC";0,4370511;0,5031945;0,4;0;0,25;1
"Chaetodon_miliaris";"Chaetodon_miliaris";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,642694148113584;0,164989684414732;0,999999999999986;0,666666666666667;1;0,385469563;0,37037037;0,502155755661667;0,191929884976808;0,523490998155848;0,898023067693494;0,369032867809558;0,419318615658459;0,256766519754085;0,603692246909033;0,307692307692308;0,485110291951376;0,4010579528307;0,401654443578947;0,485551208137882;0,488271816874899;"LC";0,5603145;0,6000032;0;0;0,25;1
"Chaetodon_multicinctus";"Chaetodon_multicinctus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,595228693230069;0,33084940870283;0,999999999999986;0,666666666666667;1;0,370302819;0,481481481;0,500330960337226;0,243913645791105;0,528432886308129;0,942345571530418;0,486430793132889;0,47344832247924;0,253060662472455;0,603866347724448;0,282051282051282;0,207879207156406;0,3465516969692;0,44012734748779;0,354577781278895;0,435639400242963;"LC";0,4344414;0,5690329;0;0;0,25;1
"Chaetodon_ocellatus";"Chaetodon_ocellatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,619674871858133;0,446414228264388;0,999999999999986;0,666666666666667;1;0,467095665;0,444444444;0,567673137796164;0,237909549006669;0,583935015201383;0,865095555211399;0,262904319585699;0,43065791789473;0,209965841550788;0,627636255721658;0,435897435897436;0,259982437619202;0,557302524497336;0,396751109660078;0,471010463594417;0,477208216302551;"LC";0,378890715226324;0,4636828;0;0;0,25;1
"Chaetodon_ocellicaudus";"Chaetodon_ocellicaudus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,644004171873687;0,321470757832113;0,999999999999986;0,666666666666667;1;0,412584761;0,481481481;0,737851378505075;0,013397441787245;0,300043866926508;0;0;0,190982539312111;0,128816759916815;0,593037797776338;0,397435897435897;0,310093236989506;0,333901063680264;0,159842742797681;0,386461648805074;0,294300403736549;"DD";0,3908522;0,4839397;0;0;0,25;1
"Chaetodon_octofasciatus";"Chaetodon_octofasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,629998069156383;0,31180837858651;0,999999999999986;0,666666666666667;1;0,370302819;0,222222222;0,772752808379515;0,059638302570945;0,471487138076092;0,755428217438439;0,262904319585699;0,388501444497101;0;0,592663983407729;0,41025641025641;0,418717657683469;0,404234263999627;0,317007816887303;0,458952565685252;0,424973716851302;"LC";0,4040697;0,4684976;0;0;0,25;1
"Chaetodon_ornatissimus";"Chaetodon_ornatissimus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,770373528849128;0,280468005058415;0,999999999999986;0,666666666666667;1;0,467095665;0,481481481;0,631324346771106;0,240055570651804;0,637722792592534;0,931771212637448;0,30522246295664;0,412308839180405;0,276064092467029;0,603841500803333;0,435897435897436;0,565576580027758;0,50539340733346;0,422651126150349;0,561986265940777;0,543710075913915;"LC";0,422497;0,4802852;0,4;0;0,25;1
"Chaetodon_oxycephalus";"Chaetodon_oxycephalus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,504279254515582;0,306002852338801;0,999999999999986;0,666666666666667;1;0,509377607;0,555555556;0,724990273468383;0,248382970623617;0,35955725991218;0;0;0,209457571632165;0,123593876229594;0,580217042212783;0,333333333333333;0;0,238875805087372;0,149707630269353;0,222527488963504;0,195255704593299;"LC";0,4539545;0,518972;0;0;0,25;1
"Chaetodon_paucifasciatus";"Chaetodon_paucifasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,71123976697578;0,239400671587593;0,999999999999986;0,666666666666667;1;0,399511775;0,444444444;0,582107515219617;0,241173011073533;0,35312808798855;0,818159061673299;0,262904319585699;0,316797334057259;0,174689267517168;0,612671894544706;0,243589743589744;0,500020454467429;0,39435002674173;0,306859500867354;0,490258634948955;0,437012391317188;"LC";0,4875042;0,5183611;0;0;0,25;1
"Chaetodon_pelewensis";"Chaetodon_pelewensis";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,74566118879181;0,257491585289526;0,999999999999986;0,666666666666667;1;0,378037899;0,333333333;0,519673650111643;0,248419699534133;0,577216243920394;0;0;0,248673728815453;0,215104502573754;0,67418492913009;0,41025641025641;0,274826959456804;0,283811077831366;0,200858264190959;0,36772050174739;0,306974431005331;"LC";0,4246399;0,5191876;0;0;0,25;1
"Chaetodon_plebeius";"Chaetodon_plebeius";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,669517454468741;0,375483661039297;0,999999999999986;0,666666666666667;1;0,412584761;0,481481481;0,527301902279104;0,239290026996306;0,517631822978128;0,796628560050317;0,369032867809558;0,395304722170241;0,199912193631191;0,67804021410241;0,358974358974359;0,376175454303358;0,342528119893969;0,382583503271304;0,433223743490739;0,447646418481623;"LC";0,4366989;0,4992751;0,4;0;0,25;1
"Chaetodon_punctatofasciatus";"Chaetodon_punctatofasciatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,639891296186047;0,159808691829006;0,999999999999986;0,666666666666667;1;0,370302819;0,481481481;0,608629048827591;0,0113566297462531;0,519950223259632;0,644718909710392;0,208346743910471;0,31445876401858;0,306124973976126;0,593181079996979;0,423076923076923;0,128616062607239;0,340447210315814;0,350421731470442;0,319040467290894;0,364376688833226;"LC";0,4112141;0,4855332;0,4;0;0,25;1
"Chaetodon_quadrimaculatus";"Chaetodon_quadrimaculatus";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,645658909323651;0,389100145261148;0,999999999999986;0,666666666666667;1;0,424813723;0,481481481;0,580352838216713;0,239915361478022;0,576651741550665;0,703329719684064;0,131452159792849;0,285438375159339;0,214331719620332;0,601647826321319;0,384615384615385;0,344782990084849;0,44533492754515;0,30009750292854;0,449979134280212;0,410245972331232;"LC";0,4351738;0,5291287;0;0;0,25;1
"Chaetodon_rafflesii";"Chaetodon_rafflesii";"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon";0,71725946247459;0,37887733860943;0,999999999999986;0,666666666666667;1;0,447131623;0,481481481;0,659577406012833;0,241660685200949;0,553940749468119;0;0;0,259627323096409;0,21776858319426;0,601211613727112;0,435897435897436;0,344646354159147;0,404234263999627;0,210500511480591;0,432016015655223;0,34904471264336;"LC";0,4350547;0,5006239;0,4;0;0,25;1
