"Scientific";"GBIF";"Sci_litt";"NCBI";"Wiki_views";"Wiki_verna";"Flickr"
"Halichoeres solorensis";0,28189629500638;0;0,198002020284647;0,615389596856964;0,19195872000656;0,137664402986521
"Halichoeres trimaculatus";0,643833986323888;0,46895995038817;0,472759970678118;0,598867918185953;0,19195872000656;0,49984977681141
"Hemiglyphidodon plagiometopon";0,47857634372448;0,260990119689053;0,308690110641423;0,575186729887931;0,19195872000656;0,330693781123762
"Hemigymnus fasciatus";0,711430863962124;0,215861659184109;0,350797832429938;0,688997200298705;0,19195872000656;0,45581697215299
"Hemigymnus melapterus";0,701247035660365;0,476851778873162;0,3920360507616;0,701413407325185;0,19195872000656;0,58317632137913
"Hemitaurichthys polylepis";0,511881978845518;0,260990119689053;0,355488104756905;0,732606536619381;0;0,650716646797432
"Hemitaurichthys thompsoni";0,446273014741078;0;0,219330485373805;0,645915652457335;0;0,362185373824889
"Hemitaurichthys zoster";0,358316247076514;0;0,231429321965368;0,705275727497952;0;0,434282839259237
"Heniochus acuminatus";0,607886951068425;0,379997344753473;0,360405808440533;0,791184656535598;0,749961717938679;0,758372403854355
"Heniochus chrysostomus";0,605179403426816;0,260990119689053;0,376671428076584;0,720683100879427;0;0,563860078945584
"Heniochus diphreutes";0,520693307181952;0,215861659184109;0,366541293855747;0,753729155219165;0;0,661387562247523
"Heniochus intermedius";0,421976641255082;0,29469701142219;0,18040584227624;0,701594373920234;0;0,718835760957032
"Heniochus monoceros";0,518597550453714;0,0929665563974237;0,279460953355608;0,726270035221784;0;0,539331807574633
"Heniochus pleurotaenia";0,254815297624642;0;0,120749523957097;0,697346471167397;0;0,387330924964844
"Heniochus singularius";0,435947436414407;0;0,229644107166373;0,688943507100434;0;0,330693781123762
"Heniochus varius";0,558618205994501;0,185933112794847;0,307447084151215;0,720636671242887;0;0,55521475196213
"Hipposcarus harid";0,411547577190155;0,308828215581532;0,222131296796605;0,700092967672509;0,19195872000656;0,485090674393911
"Hipposcarus longiceps";0,616121990692064;0,29469701142219;0,459584442491539;0,666545527278752;0,19195872000656;0,321407493460393
"Holacanthus bermudensis";0,749949371679963;0,185933112794847;0,234060279884661;0,773809030457944;0,19195872000656;0,800324133924407
"Holacanthus ciliaris";0,747760524613058;0,308828215581532;0,382547036460218;0,785941561501293;0,538896257442294;0,860869490698382
"Holacanthus passer";0,619696569377728;0,371866225589695;0,385526481023041;0,810996030459576;0;0,578309397423581
"Holacanthus tricolor";0,759750588220961;0,29469701142219;0,386271519185837;0,745722419831214;0;0,788148783656825
"Holocentrus adscensionis";0,70671643602818;0,363210164895204;0,426089796115128;0,739996113641748;0;0,585540684725341
"Holocentrus rufus";0,694193692314911;0,321611444677075;0,314628731706641;0,714352095150051;0;0,601980057823363
"Hologymnosus annulatus";0,451088263573063;0,147348505711095;0,283415880359986;0,659390493443759;0,19195872000656;0,368960404301142
"Hologymnosus doliatus";0,496356130426681;0,147348505711095;0,336210297434874;0,672802916184142;0,19195872000656;0,300474357112997
"Hoplopagrus guentherii";0,405003502151652;0,185933112794847;0,258474522332718;0,638146759832978;0;0,201674705120695
"Hypoplectrus chlorurus";0,497351260774422;0,260990119689053;0,331896545397012;0,482584736111689;0;0,459071896446914
"Hypoplectrus gemma";0,63653530107066;0,185933112794847;0,309397407759725;0,681221198571426;0;0,492687396599486
"Hypoplectrus guttavarius";0,360444248279969;0,0929665563974237;0,230158697706059;0,653250076474708;0;0,288531272972542
"Hypoplectrus indigo";0,405930016646036;0,147348505711095;0,359971587101249;0,701226946377206;0;0,502149062233692
"Hypoplectrus nigricans";0,572576284750373;0,321611444677075;0,379282526927761;0,724650370802282;0;0,417550348975609
"Hypoplectrus providencianus";0,163783054347675;0,0929665563974237;0,0300808649900013;0,649224239960729;0;0,330693781123762
"Hypoplectrus puella";0,674124669517938;0,185933112794847;0,427148473330958;0,702507431223594;0;0,578309397423581
"Hypoplectrus unicolor";0,787328607716717;0,240315062108519;0,382430223910442;0,6920458696761;0;0,629530107856685
"Itycirrhitus wilhelmi";0,157089997750434;0;0,160778623110188;0,523866088991648;0;0
"Johnrandallia nigrirostris";0,588663233378277;0,215861659184109;0,244281221127835;0,736169529879806;0;0,468358184110282
"Kyphosus bigibbus";0,475831675974708;0,436983694149254;0,433229124513029;0,665212327242854;0;0,40334941024139
"Kyphosus cinerascens";0,598468456127683;0,394915192750721;0,432320471689269;0,650567418834274;0;0,487674426543828
"Kyphosus elegans";0,46396380280686;0,308828215581532;0,368836854464273;0,645872661800786;0;0,173713135703695
"Kyphosus incisor";0,390059793039175;0,260990119689053;0,34629595641324;0,497560639627345;0,38391744001312;0,398234106542063
"Kyphosus sectatrix";0,748004843969517;0,394915192750721;0,362187238884688;0,720775871873899;0;0,607013165691794
"Kyphosus sydneyanus";0,694306009960729;0,472963901150897;0,414837575747888;0,616922489433192;0;0,368960404301142
"Kyphosus vaigiensis";0,791600077791153;0,507544557471922;0,447127199739767;0,69296110401761;0,38391744001312;0,573245777593706
"Labracoglossa nitida";0,27820413091957;0,0929665563974237;0;0,5631154687368;0;0,0868565678518474
"Labrichthys unilineatus";0,577549934893633;0,29469701142219;0,302181068036489;0,647341436574083;0,19195872000656;0,40334941024139
"Labroides bicolor";0,636781235028573;0,29469701142219;0,260199681978127;0,711030416405706;0,30424737289683;0,421947555926283
"Labroides dimidiatus";0,804331234103137;0,759063280278511;0,454753154714592;0,836512690090725;0,445714345041849;0,78365190213663
"Labroides pectoralis";0,434540328365887;0,0929665563974237;0,19433314268682;0,563381460280908;0,30424737289683;0,381501616258435
"Labroides phthirophagus";0,615159589107825;0,321611444677075;0,190089717835035;0,706276239267269;0,19195872000656;0,645019868552566
"Labroides rubrolabiatus";0,626779535942859;0,0929665563974237;0,196276860639237;0,554649901134768;0,30424737289683;0,137664402986521
"Labropsis alleni";0,179837632333872;0,147348505711095;0,120749523957097;0,545032717169631;0,19195872000656;0,224520970838368
"Labropsis australis";0,404537251835412;0,147348505711095;0,250911761988711;0,593944388758122;0,19195872000656;0,173713135703695
"Labropsis xanthonota";0,551532082746397;0;0;0,554948446548332;0,19195872000656;0,137664402986521
"Lachnolaimus maximus";0,831406937967883;0,476851778873162;0,379343949819083;0,782696255486881;0,19195872000656;0,799689664013431
"Lactophrys bicaudalis";0,499022251204858;0;0,232124640273891;0,715784561872496;0,445714345041849;0,759253820429035
"Lactophrys triqueter";0,645559058907466;0,215861659184109;0,303439055095417;0,704353267682999;0,38391744001312;0,786746072669305
"Lactoria diaphana";0,521091723492012;0,240315062108519;0,303047990081871;0,592442737601558;0;0,490205978093237
"Lepidozygus tapeinosoma";0,559514028140505;0;0,320672184026198;0,665591034216729;0,19195872000656;0,201674705120695
"Leptojulis cyanopleura";0,319016012395898;0,0929665563974237;0,241800688020317;0,585127939333743;0,19195872000656;0,201674705120695
"Leptoscarus vaigiensis";0,605799081077802;0,387663567819614;0,340067911519051;0,661686792918283;0,19195872000656;0,34742627140739
"Lethrinus amboinensis";0,253878755792509;0;0,092278526683482;0,476860502491806;0;0,137664402986521
"Lethrinus atkinsoni";0,572526858244651;0,401794771978956;0,324023290968292;0,694437521399098;0;0,275328805973042
"Lethrinus borbonicus";0,270418764238376;0,278899669192271;0,222976284803669;0,470177331369694;0;0,0868565678518474
"Lethrinus erythracanthus";0,37910718619303;0,0929665563974237;0,285456334707094;0,661591454564885;0;0,392901065968302
"Lethrinus erythropterus";0,428347093648577;0,0929665563974237;0,240572462812076;0,474327278325995;0;0,275328805973042
"Lethrinus genivittatus";0,724877914045978;0,333281618505943;0,233932544224438;0,48003817287186;0;0,243837213271914
"Lethrinus harak";0,582935381861785;0,436983694149254;0,38881740898862;0,691816695941465;0;0,43030448798449
"Lethrinus laticaudis";0,480445416678186;0,333281618505943;0,312419520155653;0,667062423142807;0;0,0868565678518474
"Lethrinus lentjan";0,787762073576162;0,51921473130079;0,403600986723303;0,739755088426069;0;0,490205978093237
"Lethrinus miniatus";0,737106873096859;0,532505039979106;0,343772617828241;0,713861230710585;0;0,288531272972542
"Lethrinus nebulosus";0,83621979601678;0,594271738194996;0,46616041817616;0,823928995499687;0;0,573245777593706
"Lethrinus obsoletus";0,504350958067404;0,260990119689053;0,385623028251105;0,663627000149748;0;0,412993208959563
"Lethrinus olivaceus";0,518516127863575;0,29469701142219;0,444827927877899;0,735103801224693;0;0,417550348975609
"Lethrinus ornatus";0,386530725270676;0,185933112794847;0,328247002621398;0,48854237111532;0;0,201674705120695
"Lethrinus rubrioperculatus";0,51240036596812;0,278899669192271;0,300885523627967;0,67057426925153;0;0,201674705120695
"Lethrinus xanthochilus";0,53312298997471;0,185933112794847;0,298635396738224;0,484169227627744;0;0,311377538690216
"Lutjanus alexandrei";0,131212544797508;0,371866225589695;0,571727744666479;0,62619372370756;0;0,224520970838368
"Lutjanus analis";0,710164093967567;0,606473090499862;0,451508601860284;0,777115082701669;0;0,579543964451333
"Lutjanus apodus";0,792302355571214;0,51921473130079;0,407127512250418;0,710889055322503;0,57587616001968;0,703823767354387
"Lutjanus aratus";0,326958654759392;0,0929665563974237;0,218002116852115;0,621472616010787;0;0
"Lutjanus argentimaculatus";0,758464409189584;0,621620928361782;0,523858668109156;0,768795758145433;0,784624135080793;0,535898509528584
"Lutjanus argentiventris";0,591188715544668;0,498073160589457;0,340847422931046;0,618016062174278;0;0,392901065968302
"Lutjanus biguttatus";0,415629944916409;0,0929665563974237;0,282460458279578;0,689614813935523;0;0,510946185165095
"Lutjanus bohar";0,796584984476768;0,513506534102438;0,382613802020827;0,774594587711066;0;0,675862197937387
"Lutjanus carponotatus";0,634491693431275;0,571720812415326;0,448657274845702;0,691257950909726;0;0,465338579208912
"Lutjanus decussatus";0,489973180787965;0,240315062108519;0,291414590156701;0,691770774946622;0;0,412993208959563
"Lutjanus ehrenbergii";0,432394739227101;0,353956676086477;0,330713047369313;0,628342382770663;0;0,482452523484854
"Lutjanus erythropterus";0,493417376126929;0,521980239378107;0,65235655825472;0,737435633798273;0;0,321407493460393
"Lutjanus fulviflamma";0,643295635165563;0,51639099774399;0,455228826293586;0,710111119521401;0;0,537626916789394
"Lutjanus fulvus";0,685192457674168;0,426248174903366;0,494685370327677;0,724595393079761;0;0,570635109421837
"Lutjanus gibbus";0,689953760027379;0,408338625400148;0,407085559927713;0,703060674116142;0;0,55669769873366
"Lutjanus griseus";0,849496958053269;0,671141237400051;0,454875170518185;0,7161105533669;0,538896257442294;0,694362101720181
"Lutjanus guttatus";0,52764948312866;0,658897013945745;0,796624543152921;0,683654153304778;0;0,288531272972542
"Lutjanus inermis";0,338307618440421;0,185933112794847;0,206616159815873;0,564042239876473;0;0,201674705120695
"Lutjanus jocu";0,555654461535024;0,51639099774399;0,386064016832935;0,682353155042532;0;0,441879561464813
"Lutjanus johnii";0,56372435631299;0,431723318368217;0,457911471480651;0,734408112060174;0;0,275328805973042
"Lutjanus jordani";0,336131088149916;0,147348505711095;0;0,603461786318836;0;0,288531272972542
"Lutjanus kasmira";0,707201503683599;0,498073160589457;0,580540295961192;0,733825430764143;0,49620609290339;0,758077215167296
"Lutjanus lemniscatus";0,439387150905589;0,185933112794847;0,289440449516897;0,660718997366685;0;0,224520970838368
"Lutjanus lutjanus";0,895264342679298;0,321611444677075;0,419379666607929;0,663711300174052;0;1
"Lutjanus mahogoni";0,665205235691783;0,260990119689053;0,335294146046834;0,602164459982164;0;0,558163300700718
"Lutjanus monostigma";0,610563165972418;0,344017137751831;0,362809791268129;0,715813505902087;0;0,595660691629978
"Lutjanus novemfasciatus";0,476674406270917;0,333281618505943;0,247714994996533;0,616890546681482;0;0,311377538690216
"Lutjanus quinquelineatus";0,557146483892022;0,260990119689053;0,318621266155568;0,676530927242664;0;0,434282839259237
"Lutjanus rivulatus";0,427971503320208;0,278899669192271;0,364174937765919;0,718372679433798;0;0,330693781123762
"Lutjanus rufolineatus";0,334357771289263;0,0929665563974237;0,225634391384794;0,545245638015224;0;0,300474357112997
"Lutjanus russellii";0,650334569728189;0,426248174903366;0,490108665749476;0,701649580127499;0,38391744001312;0,362185373824889
"Lutjanus sebae";0,715817003142174;0,464832781987119;0,437127859621334;0,815379322217343;0,664068065463838;0,487674426543828
"Lutjanus semicinctus";0,472018584087833;0;0,101962402242277;0,557545989840092;0;0,260569703555542
"Lutjanus synagris";0,712126756012244;0,622916806944102;0,508485893529994;0,754395888663643;0,538896257442294;0,663919113796932
"Lutjanus viridis";0,540813429132575;0,185933112794847;0,218944634983773;0,66696578286068;0;0,468358184110282
"Lutjanus vitta";0,771811809666809;0,408338625400148;0,456212975556638;0,691483114029821;0;0,355022993612965
"Luzonichthys waitei";0,307045328331973;0,147348505711095;0,141146513388304;0,485142391476623;0;0,137664402986521
"Macolor macularis";0,581124206758508;0,147348505711095;0,254136991000587;0,687442154348265;0;0,593481375139511
"Macolor niger";0,595989822831498;0,278899669192271;0,292806904185314;0,665926933442136;0;0,580766486730703
"Macropharyngodon bipartitus";0,334803833388968;0,0929665563974237;0,288217903468307;0,639237792447023;0,19195872000656;0,502149062233692
"Macropharyngodon choati";0,241958092495206;0;0,201475674871277;0,556423173390127;0,19195872000656;0,339339108107216
"Macropharyngodon geoffroy";0,646610962554129;0,0929665563974237;0,204189163088849;0,657139714709872;0,19195872000656;0,355022993612965
"Macropharyngodon kuiteri";0,157089997750434;0;0,092278526683482;0,544131622405607;0,19195872000656;0
"Macropharyngodon meleagris";0,675048381852898;0,0929665563974237;0,326619747295139;0,705050989523864;0,19195872000656;0,477003511093737
"Macropharyngodon negrosensis";0,39754054973566;0,0929665563974237;0,300671328451702;0,646717086067687;0,19195872000656;0,40334941024139
"Macropharyngodon ornatus";0,378216893875985;0,0929665563974237;0,213873038647644;0,671055950258083;0,19195872000656;0,492687396599486
"Melichthys indicus";0,349747542501445;0;0,297321149624332;0,69625291932365;0,19195872000656;0,355022993612965
"Melichthys niger";0,738266652879532;0,408338625400148;0,338083269168377;0,716733721734028;0,19195872000656;0,651410873169841
"Melichthys vidua";0,782022473224993;0,260990119689053;0,340942062557186;0,701513999565086;0,19195872000656;0,597802753016943
"Microcanthus strigatus";0,592635135073886;0,321611444677075;0,444424142046512;0,635618420783379;0;0,604017623688185
"Microspathodon bairdii";0,395273809856632;0;0,215168557467733;0,634055870111438;0,19195872000656;0,201674705120695
"Microspathodon chrysurus";0,758871296223526;0,394915192750721;0,348873273966799;0,736453824745815;0,19195872000656;0,780726301395489
"Microspathodon dorsalis";0,564738540012754;0,240315062108519;0,185517333303052;0,620733637797949;0,19195872000656;0,387330924964844
"Monacanthus chinensis";0,599744469814298;0,353956676086477;0,383417424059445;0,709112201703029;0;0,665784769198197
"Monotaxis grandoculis";0,764320317928712;0,29469701142219;0,406273349445581;0,733335751437503;0;0,666400532303181
"Mugil cephalus";0,925290888985245;1;0,983674454032304;1;1;0,774920482714401
"Mugil galapagensis";0,154763673555579;0,0929665563974237;0,968149225086817;0,496077193365948;1;0,0868565678518474
"Mulloidichthys dentatus";0,458571470629296;0,321611444677075;0,401722369476316;0,612343076142285;0;0,37538784082439
"Mulloidichthys flavolineatus";0,690303797781597;0,420539977705015;0,471992077409733;0,661634805577944;0,19195872000656;0,618326788316313
"Mulloidichthys martinicus";0,702651665309623;0,29469701142219;0,416678595084426;0,702274015151034;0;0,631168138236758
"Mulloidichthys mimicus";0,233212328811631;0;0,290539077722231;0,584059949481663;0;0,137664402986521
"Mulloidichthys vanicolensis";0,651746073655148;0,353956676086477;0,470379854546777;0,689868658117705;0;0,759253820429035
"Mycteroperca bonaci";0,692608875391274;0,575446673943277;0,374631785044847;0,758199458093818;0;0,72242191303928
"Mycteroperca fusca";0,427971503320208;0,240315062108519;0,248431228881193;0,667078517456266;0;0,462244408676237
"Mycteroperca interstitialis";0,470632579144294;0,321611444677075;0,109874704691889;0,709125791880976;0;0,330693781123762
"Mycteroperca olfax";0,408887527427028;0,394915192750721;0,164160063935758;0,603920961742195;0;0,288531272972542
"Mycteroperca tigris";0,414570485850578;0,371866225589695;0,248220406657393;0,729202788630771;0;0,544311570384911
"Mycteroperca xenarcha";0,30234154786573;0;0,228628510542568;0,665245336193799;0;0,243837213271914
"Myripristis adusta";0,493108759923598;0,0929665563974237;0,260591894201756;0,668433756983533;0;0,449041941676737
"Myripristis amaena";0,501433628500676;0,147348505711095;0,255484146520695;0,584781929975174;0;0,311377538690216
"Myripristis berndti";0,680394423657383;0,260990119689053;0,502735323776498;0,633089268629432;0;0,575803163086039
"Myripristis earlei";0,369210468339416;0,0929665563974237;0,174610911695667;0,524489873685203;0;0
"Myripristis hexagona";0,418952122528112;0,0929665563974237;0,296749298694396;0,549016331474509;0;0,201674705120695
"Myripristis jacobus";0,624907201601999;0,240315062108519;0,367333360037879;0,734983009257636;0;0,635171914598274
"Myripristis kuntee";0,624541040781074;0,147348505711095;0,320672184026198;0,641360806396488;0;0,497507511611753
"Myripristis leiognathus";0,477985572698989;0,0929665563974237;0,191704476107254;0,621397551030356;0;0,224520970838368
"Myripristis murdjan";0,586946214693844;0,278899669192271;0,949734679923395;0,678463921005415;0;0,56245998013721
"Myripristis pralinia";0,484647820773963;0,147348505711095;0,332194951707617;0,542339705728833;0;0,288531272972542
"Myripristis tiki";0,174092747527699;0,0929665563974237;0,186592985080442;0,511215157149717;0;0
"Myripristis violacea";0,564205944619252;0,185933112794847;0,380420034281926;0,661764704747615;0;0,438138760099518
"Myripristis vittata";0,436470418444719;0;0,311412111886379;0,655395565672749;0;0,438138760099518
"Naso annulatus";0,477153034954006;0,278899669192271;0,290723094288612;0,722407061419803;0,19195872000656;0,523082198581088
"Naso brachycentron";0,374580588249437;0;0,198002020284647;0,661989318537234;0;0,392901065968302
"Naso brevirostris";0,638836011347007;0,29469701142219;0,420441828571203;0,741166089016435;0;0,639813465220213
"Naso caeruleacauda";0,214623302692285;0,0929665563974237;0,18040584227624;0,589784628036159;0;0,0868565678518474
"Naso caesius";0,415207405684229;0,147348505711095;0,352874164230988;0,684261095549007;0;0,0868565678518474
"Naso elegans";0,414143779554072;0,185933112794847;0,695900621441704;0,764192530320469;0;0,600948714225994
"Naso hexacanthus";0,658405849398502;0,260990119689053;0,490986773460954;0,711237546688892;0;0,477003511093737
"Naso lituratus";0,82341603703418;0,394915192750721;0,425553148291544;0,819613991047384;0,38391744001312;0,712620890285791
"Naso lopezi";0,272813767740867;0,0929665563974237;0,259039386258622;0,682261670808627;0;0,0868565678518474
"Naso thynnoides";0,356145540669818;0,215861659184109;0,23654081299218;0,667511731341671;0;0
"Naso tonganus";0,440732983580862;0,215861659184109;0,616775889511591;0,699211353279545;0;0
"Naso tuberosus";0,47822226842996;0,185933112794847;0,221785341097255;0,685610147482807;0;0,321407493460393
"Naso unicornis";0,757797706750957;0,537473103861184;0,66043476036127;0,788492239413077;0,30424737289683;0,695827703687239
"Naso vlamingii";0,583696042038809;0,278899669192271;0,374297099254475;0,784864977387741;0;0,638285305552753
"Neocirrhites armatus";0,58307000528413;0,215861659184109;0,405457793579785;0,707906273250397;0;0,521139407111085
"Neoglyphidodon carlsoni";0,258482425279008;0;0,274879142464611;0,625572106631716;0,19195872000656;0,243837213271914
"Neoglyphidodon melas";0,615126249638955;0;0,349751787077846;0,733980406577124;0,19195872000656;0,541013813227911
"Neoglyphidodon nigroris";0,621314627176765;0,215861659184109;0,350725033080279;0,700649439842676;0,19195872000656;0,526879687366354
"Neoglyphidodon polyacanthus";0,522513992562123;0;0,282913869786437;0,640045523300459;0,19195872000656;0,339339108107216
"Neoglyphidodon thoracotaeniatus";0,250049332675001;0;0,218002116852115;0,624902221805878;0,19195872000656;0,34742627140739
"Neomyxus leuciscus";0,317459584019794;0;0,299989577191208;0,599336440145131;0,19195872000656;0,497507511611753
"Neoniphon argenteus";0,421178335743223;0,0929665563974237;0,296280818875448;0,63684487554905;0;0,300474357112997
"Neoniphon marianus";0,516044506870895;0;0,259359584526896;0,696328491492502;0;0,421947555926283
"Neoniphon opercularis";0,415629944916409;0;0,259057547124672;0,641292167176506;0;0,173713135703695
"Neoniphon sammara";0,655713059198011;0,260990119689053;0,452871076462937;0,678146433119133;0;0,606022587096803
"Neopomacentrus azysron";0,622224018609446;0,185933112794847;0,346813612957365;0,667519729685087;0,19195872000656;0,339339108107216
"Neopomacentrus bankieri";0,507191669461802;0,240315062108519;0,270931193378392;0,562915338685896;0,19195872000656;0,321407493460393
"Neopomacentrus cyanomos";0,532766581395622;0,420539977705015;0,507111386727656;0,667335546254807;0,19195872000656;0,368960404301142
"Neopomacentrus filamentosus";0,372086647096797;0,147348505711095;0,272502480834441;0,530607619086783;0,19195872000656;0,300474357112997
"Neopomacentrus nemurus";0,308189994102401;0,0929665563974237;0,230158697706059;0,553481395168901;0,19195872000656;0,201674705120695
"Nexilosus latifrons";0,241958092495206;0;0,092278526683482;0,573472145179957;0,19195872000656;0
"Nicholsina denticulata";0,374580588249437;0,147348505711095;0,159020556973025;0,609818155780942;0,19195872000656;0,0868565678518474
"Notocirrhitus splendens";0,430021295862389;0;0,124395323386961;0,57967809735837;0;0,300474357112997
"Notolabrus inscriptus";0,449094998417197;0;0,0621976616934807;0,596246607188563;0,19195872000656;0,243837213271914
"Novaculichthys taeniourus";0,570983325917111;0,185933112794847;0,411400150262601;0,76093669933222;0,19195872000656;0,660102345445553
"Ocyurus chrysurus";0,947940727508967;0,634048552149894;0,513452256895958;0,764143423540049;0,57587616001968;0,680886335725302
"Odontoscion dentex";0,53696788251032;0,147348505711095;0,339154245882919;0,642585429185684;0;0,485090674393911
"Odontoscion xanthops";0,223696754920595;0;0,144418498122392;0,607403317640896;0;0
"Odonus niger";0,601233332680523;0,394915192750721;0,403422007797842;0,751529490258611;0,38391744001312;0,670032889230977
"Orthopristis forbesi";0,234345008332848;0;0,173263310091783;0,476317212372147;0;0,173713135703695
"Ostracion cubicus";0,616517734691624;0,387663567819614;0,412750938457708;0,810421811884529;0,749961717938679;0,81708299086562
"Ostracion meleagris";0,632323435814039;0,379997344753473;0,388864248644968;0,76290274849911;0,445714345041849;0,756590750052917
"Ostracion solorensis";0,272813767740867;0;0,215168557467733;0,699635441330441;0;0,515123489971516
"Ostracion whitleyi";0,264615155269038;0;0,29026537255946;0,574818630462547;0;0,534145927956962
"Oxycheilinus bimaculatus";0,63664467408897;0,185933112794847;0,281039218729817;0,615210011876031;0,19195872000656;0,468358184110282
"Oxycheilinus celebicus";0,435947436414407;0;0,291863702898171;0,541940415506943;0,19195872000656;0,275328805973042
"Oxycheilinus orientalis";0,436817673657531;0,147348505711095;0,225634391384794;0,55325306162015;0,19195872000656;0,37538784082439
"Oxycheilinus unifasciatus";0,730438392921739;0,185933112794847;0,333361777481772;0,603978156620453;0,19195872000656;0,485090674393911
"Oxycirrhites typus";0,414143779554072;0,147348505711095;0,21312026440164;0,741484070497284;0,19195872000656;0,720442289881447
"Oxymonacanthus longirostris";0,54349735873567;0,420539977705015;0,368141638892646;0,716953839179673;0,30424737289683;0,700124383123731
"Paracaesio sordida";0,315880433260265;0,0929665563974237;0,232660160362464;0,601359079537457;0;0,173713135703695
"Paracaesio xanthura";0,447849863449979;0,0929665563974237;0,269195851073875;0,682424955366988;0;0,34742627140739
"Paracanthurus hepatus";0,5035120661825;0,431723318368217;0,370385158738084;0,983055996559854;0,829631785054969;0,767742903577149
"Parachaetodon ocellatus";0,555191206412014;0,0929665563974237;0,201475674871277;0,691868322640612;0;0,490205978093237
"Paracheilinus octotaenia";0,24506366194667;0,0929665563974237;0,253902137800735;0,559776098616348;0,19195872000656;0,288531272972542
"Paracirrhites arcatus";0,833437643375919;0,414578001074499;0,502837218085108;0,623295377789041;0;0,687286409536418
"Paracirrhites forsteri";0,740737646502672;0,321611444677075;0,502169281822013;0,676034254887243;0;0,78791608620888
"Paracirrhites hemistictus";0,598078794662028;0,0929665563974237;0,290285437523962;0,582159041489193;0;0,260569703555542
"Paracirrhites nisus";0,0971302576339837;0;0;0,473425191797089;0;0
"Paralabrax albomaculatus";0,18705163203723;0,147348505711095;0,111312427565041;0,493363340125795;0;0,0868565678518474
"Paraluteres prionurus";0,453045462098501;0,0929665563974237;0,367810608379605;0,669203757926164;0;0,545928464298761
"Paranthias colonus";0,5514119606842;0,308828215581532;0,287199436162961;0,70148886446506;0;0,519166019244956
"Paranthias furcifer";0,494541494854671;0,363210164895204;0,22421233782428;0,500831390587522;0;0,40826406131224
"Parapriacanthus ransonneti";0,510487343495851;0,240315062108519;0,701128215577617;0,469701356729128;0,19195872000656;0,581977197015935
"Pareques acuminatus";0,611291118735384;0,29469701142219;0,32612963075236;0,729952911255626;0;0,534145927956962
"Pareques viola";0,369210468339416;0;0;0,557725486724307;0;0
"Parma alboscapularis";0,404537251835412;0,29469701142219;0,201734307365398;0,595565652296708;0,19195872000656;0,173713135703695
"Parma microlepis";0,688964215263397;0,426248174903366;0,291786832549288;0,644450575898496;0,19195872000656;0,517161055836337
"Parma oligolepis";0,360092475918266;0;0,286675612273319;0,534894322628047;0,19195872000656;0,243837213271914
"Parma polylepis";0,550081738258238;0,215861659184109;0;0,539221309795577;0,19195872000656;0,330693781123762
"Parupeneus barberinoides";0,511448083735489;0,0929665563974237;0,241800688020317;0,702259090945209;0;0,412993208959563
"Parupeneus barberinus";0,633342578818023;0,394915192750721;0,379172776432513;0,695005565762172;0,30424737289683;0,547524760277214
"Parupeneus chrysopleuron";0,455260622906747;0,147348505711095;0,247836202675377;0,631366372500708;0;0,368960404301142
"Parupeneus ciliatus";0,54349735873567;0,185933112794847;0,362576006287658;0,63868244956703;0;0,88397573065808
"Parupeneus crassilabris";0,488800306837887;0,147348505711095;0,173263310091783;0,59485671740591;0;0,412993208959563
"Parupeneus cyclostomus";0,693209956237809;0,278899669192271;0,316583078268822;0,690086379597899;0,19195872000656;0,579543964451333
"Parupeneus forsskali";0,418747449040571;0,344017137751831;0,229644107166373;0,722486353417505;0;0,495120629164088
"Parupeneus heptacanthus";0,711567666694273;0,278899669192271;0,36766039568162;0,717290882195301;0;0,311377538690216
"Parupeneus indicus";0,585815356966227;0,353956676086477;0,382532361865267;0,617905861895082;0;0,387330924964844
"Parupeneus insularis";0,664425895056818;0,0929665563974237;0,241800688020317;0,59710992163548;0;0,321407493460393
"Parupeneus macronemus";0,537720728930991;0,147348505711095;0,312323721978175;0,638206474926464;0;0,362185373824889
"Parupeneus multifasciatus";0,836016627512313;0,371866225589695;0,602466576372245;0,707058528731837;0;0,608971135835392
"Parupeneus pleurostigma";0,611222000582303;0,147348505711095;0,312193879954434;0,685828439672211;0;0,355022993612965
"Parupeneus porphyreus";0,39877962291637;0,147348505711095;0,0797938397018873;0,638468643997953;0;0,381501616258435
"Parupeneus spilurus";0,665833037256094;0,215861659184109;0,198002020284647;0,62876464660082;0;0,468358184110282
"Pempheris adusta";0,372715543670001;0,185933112794847;0,261549467475951;0,612817507904472;0,19195872000656;0,300474357112997
"Pempheris analis";0,398285695547234;0;0;0,458639019427154;0;0,173713135703695
"Pempheris mangula";0,271223005161683;0,185933112794847;0,238091929704557;0,69233133127619;0,19195872000656;0,224520970838368
"Pempheris molucca";0,204718487985799;0;0,0300808649900013;0,489093988121601;0;0
"Pempheris oualensis";0,573069311610702;0,215861659184109;0,313871553782726;0,459054427409231;0;0,524995327951365
"Pempheris schomburgkii";0,485535373699247;0,0929665563974237;0,351800652157516;0,5506537337865;0;0,43030448798449
"Pempheris schwenkii";0,562754699268991;0,240315062108519;0,346323213342133;0,47499661997091;0;0,368960404301142
"Pempheris vanicolensis";0,368560797282035;0,260990119689053;0,314877253445625;0,635803704475079;0;0,398234106542063
"Pervagor alternans";0,288240322295498;0;0;0,589087219552747;0;0,201674705120695
