"SurveyID","nb_species","aesthe_survey","aesthe_SR_survey","mean_AE","var_AE","ske_AE","kur_AE"
"506002972",32,2213.6685061498,2405.71569249515,-0.00259988586463546,0.000163569594754078,0.259767488081698,2.91302656250103
"506002973",28,2080.60730484425,2340.94327947849,-0.00421050480180046,0.00018237459651101,0.194620190933471,2.7802366078841
"506002974",24,2249.25668248667,2268.33468283819,-0.00035192266968346,0.000168726196501716,0.0708759805012922,2.73192603951825
"506002975",31,2419.36678058166,2390.15469389133,0.000391863086657249,0.000159374248303587,0.257229181312944,2.5632432327294
"506002976",34,2480.75588370601,2435.71163614839,0.000538951137615659,0.00015869173777175,-0.0153047847280097,2.73319878398906
"506002977",20,2147.62003806688,2185.35845629437,-0.000870979917351253,0.000144734905329509,-0.293798592609927,2.10197970183999
"506002979",11,1930.60214463641,1933.98659929558,-0.000159229245507418,0.000232753205055928,0.138721436944622,2.76873047515878
"506002980",17,2016.9266587468,2113.95669457394,-0.00276391208331045,0.00010165821596195,-0.530924636780612,3.87682355133292
"506002981",17,1982.15545409161,2113.95669457394,-0.00378685508232243,0.000109135631297234,-0.243374345663521,3.16558527185873
"506002982",22,1942.93321485153,2228.3491786518,-0.00623010159435712,0.000127578755009717,-0.129645348489678,2.53790016671773
"506002983",8,1792.3364495442,1812.11073017574,-0.00137153341634071,0.000103852063473328,0.330139889787704,2.47512929757274
"506002984",14,1898.65102664499,2031.70713799962,-0.00483805330659824,0.000168220120333132,-0.37011670777917,2.29745356052981
"506002985",7,1720.8686367796,1763.32076508842,-0.00348137784273296,5.28084168063925e-05,-0.500881351772081,2.20326003602686
"506002986",14,1952.97554635031,2031.70713799962,-0.00282301882734857,0.000133371519536089,-0.0273888135807666,1.94715092062
"506002987",22,2098.91880037555,2228.3491786518,-0.00271993988718274,0.000188968763005319,-0.00947656736085878,2.95908431802023
"506002988",17,1925.62375969925,2113.95669457394,-0.00548890917107204,8.25626963802734e-05,-0.270561810387182,2.03181626211266
"506002989",16,1781.07635407698,2087.92318348224,-0.00993450031070634,0.000169992455658158,0.301155366718834,2.22684697936667
"506002991",22,2007.6951712102,2228.3491786518,-0.0047397113436203,0.000280640023495195,0.345481405044339,2.21784350784738
"506002993",16,1939.29343300782,2087.92318348224,-0.00461538642991785,0.000201783496720419,0.257132607474127,2.81717560406719
"506002994",33,2220.69997221109,2420.89448855093,-0.00261559534116256,0.000187783596003667,0.218097936978414,2.90864125841325
"506002995",31,2394.24006521674,2390.15469389133,5.50900209755774e-05,0.000145949107418352,0.259621779237357,2.5701661342331
"506002996",30,2187.09975002799,2374.18906024059,-0.00273598599225189,0.000217770708053318,0.105203959396368,2.37160446594272
"506002997",23,2208.44409968969,2248.68783741607,-0.000785157497034308,0.000163750782674709,0.319197538025593,2.77086797800062
"506002998",22,2216.72185967903,2228.3491786518,-0.000237798541182762,0.000191898340448568,0.34277280062853,2.37641676737169
"506002999",34,2297.9714097832,2435.71163614839,-0.00171212437863952,0.000205256002431349,-0.0456084531864935,2.42893046566712
"506003000",33,2339.26286627439,2420.89448855093,-0.0010394312094959,0.000142868937020621,0.340405250236468,2.85495858821308
"506003001",31,2062.13026957897,2390.15469389133,-0.00476188804527987,0.000213866739429351,0.041442119697572,2.65624500441625
"506003002",26,2080.89445267934,2305.75108410937,-0.00394648641171527,0.000173647686021926,0.275104246242538,3.1044581682189
"506003003",28,2250.0128928818,2340.94327947849,-0.0014149290236032,0.000175126988242389,0.422171841115024,2.9260120136544
"506003004",30,2109.47802365565,2374.18906024059,-0.00394051320432872,0.000205793651205333,0.205417702380421,2.63029291977131
"506003335",23,2522.79660573719,2248.68783741607,0.00500092120189422,0.000125761287001236,0.249985934233174,2.46686954047883
"506003336",26,2547.06553744995,2305.75108410937,0.00382828667650163,0.000146520343812213,-0.112191234244821,2.68927180888191
"506003351",27,2339.19611909243,2323.60649590586,0.000247660323833779,0.000212177810276051,-0.176385667552773,2.32749522036463
"506003353",31,2212.84776115662,2390.15469389133,-0.00248638140626256,0.000207068813978723,0.179236820431569,2.35460915275278
"506003712",31,2469.5059650069,2390.15469389133,0.00105354926260572,0.000147293925178193,0.0702191444838172,2.48483872127552
"506003797",35,2183.265937599,2450.1860183293,-0.0032954872941646,0.000153420431964882,0.0802425370138301,3.23271562492769
"506003805",28,2480.79760202968,2340.94327947849,0.00207236297005142,0.000148844352246432,0.262738973509669,2.50289024405881
"506003807",34,2646.93600798115,2435.71163614839,0.0024459935522802,0.000138519386078517,-0.0348804152497242,2.79791082373042
"506003808",28,2541.26407721161,2340.94327947849,0.00293241665706275,0.000122332268644565,-0.0387821245626168,3.26123074994498
"506003809",33,2697.71709834223,2420.89448855093,0.00328087275703031,0.000142078570164825,-0.169596957855491,2.76086087229702
"506003810",27,2317.34704975229,2323.60649590586,-9.99068304888582e-05,0.00017489293292972,-0.0704868378644104,3.00607142206417
"506003815",26,2219.30147105502,2305.75108410937,-0.00146976844681975,0.000189594730147195,-0.00593345596416584,2.4472704181497
"506003816",23,2379.35210731312,2248.68783741607,0.00245571148163534,0.000124350501105423,-0.263871289362363,2.83724727165755
"506003817",22,2409.66455431571,2228.3491786518,0.00355575072887396,0.000189346924771111,-0.474534226063575,3.15636007964322
"506003818",29,2336.13349798621,2357.79423966008,-0.000318252632062625,0.000162931021651804,0.16105310663616,2.52768672007074
"506003820",28,2439.21704420256,2340.94327947849,0.00146868375917662,0.000197413887229335,-0.270911090138924,2.41050080080149
"506003821",33,2423.79244418344,2420.89448855093,3.62528473116961e-05,0.000175987010139787,0.0620037796561029,2.41082880213673
"506003822",31,2083.71048537945,2390.15469389133,-0.00442606121446822,0.000194392493282852,0.125640143555353,2.61448091452263
"506003823",13,1930.45918921967,2001.16379457045,-0.00276700093194201,0.000130226096171899,-0.491074400067221,3.20494068494504
"506003824",16,2035.24052308566,2087.92318348224,-0.00159724217192871,6.48253606115285e-05,0.502598410559922,3.0898194688468
"506003825",12,1951.74710654761,1968.69006049611,-0.000720287845014498,8.27435172681784e-05,0.233519175890437,2.47194289457144
"506003826",15,1910.31066859409,2060.56118614118,-0.00504749890750753,0.000122125096273295,-0.121128474037802,2.90050754502241
"506003827",21,2013.75437566374,2207.26116887512,-0.00436912516537955,0.000197381412750585,0.298620264831008,2.87736341070663
"506003828",14,1891.30472542869,2031.70713799962,-0.00511496232225909,0.000214741637071493,0.546304554667862,3.10723637675475
"506003829",18,2062.06840000053,2138.79896507223,-0.00202971574928009,0.000143715683415013,-0.298728786722465,2.27164389002955
"506003832",13,1803.93211420998,2001.16379457045,-0.00798154756770884,0.00012918869764711,-0.193889832579482,1.92087502548385
"506003833",12,1844.79225236071,1968.69006049611,-0.00541680890499523,6.80096517837705e-05,-0.931622032244778,3.44058767335471
"506003834",32,1999.65400796475,2405.71569249515,-0.00577728984213456,0.000211490844529582,0.476952856001847,2.83490689649181
"506003835",18,2132.28941162037,2138.79896507223,-0.000169344254465282,0.000117157849270545,-0.631502349608395,3.19024170827369
"506003836",16,2176.51580937669,2087.92318348224,0.00259721661435628,9.83386894496758e-05,-0.795730873316051,3.90995614729885
"506003837",15,1800.52970246458,2060.56118614118,-0.00899316436007748,0.000243654473941274,0.723577563802761,2.81660462735639
"506003838",21,2161.13112867289,2207.26116887512,-0.00100574769345525,0.000164047384758925,0.779390941251334,3.67839961491641
"506003839",25,2438.4804153103,2287.34065519221,0.00255940831509209,0.000138862539495039,0.0344795958198797,2.8631779442502
"506003840",27,2192.24271996015,2323.60649590586,-0.0021553855514528,0.000164846291209872,0.52626259294958,3.1035614898518
"506003841",27,2333.22266493817,2323.60649590586,0.0001529602665357,0.000147202642760093,0.0449659547961771,3.01949136235667
"506003842",31,2368.38926271066,2390.15469389133,-0.000295096813665108,0.000152090304089095,0.246856503630575,2.85921611063042
"506003844",31,2647.18829744003,2390.15469389133,0.00329483766315508,0.000130562734597217,0.0753403199342505,2.89983010444815
"506003845",30,2370.00813801172,2374.18906024059,-5.87513986245401e-05,0.000169662436597656,0.087599803402321,2.97238507954096
"506003846",22,2023.08602972958,2228.3491786518,-0.00439258861816932,0.000180707246402701,0.109348148510737,3.55903384026434
"507003166",36,2285.34272440787,2464.33502634194,-0.00209461119478913,0.000148165376102953,0.317844997151184,2.90171792031024
"507003167",36,2320.18619863905,2464.33502634194,-0.00167429345609826,0.00013805208891117,0.170321431200192,3.06353624143853
"507003168",26,2296.6497604179,2305.75108410937,-0.000152116853501461,0.000146129610013365,0.0888878890948698,3.14521585408116
"507003169",23,2398.6687999709,2248.68783741607,0.00280726322010934,0.000107830319624336,1.04698583811661,3.81906098117488
"507003170",30,2141.89800174033,2374.18906024059,-0.00343211927344896,0.000218731660611385,0.209870961182649,2.62195387319057
"507003171",27,2076.65642346622,2323.60649590586,-0.00416153300573757,0.000236987377502511,0.292544907494,2.61238200207099
"507003172",36,2164.56068722711,2464.33502634194,-0.00360290499659746,0.000157415008134651,0.173526468030452,3.06031261017232
"507003173",20,2232.61069815299,2185.35845629437,0.00106958745309667,0.00016854928589868,-0.083280973786657,3.05206367336063
"507003174",26,2021.68130284102,2305.75108410937,-0.00505680692118417,0.000216517470269456,0.149294290173416,2.56904590569914
"507003175",30,1994.48421113999,2374.18906024059,-0.00580901515758887,0.000191034737200117,0.152297404242277,2.79864655921037
"507003176",35,2106.45566577265,2450.1860183293,-0.00431877690573962,0.000183636808521902,0.161656851567283,2.72068581204389
"507003177",44,1981.88531032834,2567.51523707907,-0.00588386429075941,0.000193011000144325,0.018877750447368,2.53376151340014
"507003178",29,2374.04844569506,2357.79423966008,0.000236902240880752,0.000142428932354923,0.118584079975711,3.21097627387523
"507003179",28,2281.36740487673,2340.94327947849,-0.000920677030523859,0.000171041973453396,0.16573093507755,2.51849457813572
"507003180",33,2223.97232467444,2420.89448855093,-0.00257097463252428,0.000151946988435693,0.342044522730014,2.76970482894912
"507003181",24,2394.16213808521,2268.33468283819,0.00224947455531561,0.000134465151263344,0.313006685702771,3.12529616616375
"507003182",28,2212.111694384,2340.94327947849,-0.00202165649630627,0.000224658004864821,-0.319962121730228,2.96259728481524
"507003183",23,2154.71351859075,2248.68783741607,-0.00185604721819081,0.000156994661432225,0.202045059472659,3.79540423796987
"507003184",23,2154.97124790067,2248.68783741607,-0.00185084701316842,0.000167867785021431,-0.189505404047866,3.81476875865793
"507003185",20,2181.52366164712,2185.35845629437,-8.7815414508824e-05,0.000129679219902895,-0.433993974082363,2.90816830055912
"507003186",12,1846.07228350318,1968.69006049611,-0.0053590071270578,0.000165477054001948,-0.110466196445751,2.36215831975547
"507003187",25,2310.07599784236,2287.34065519221,0.00039562266730028,0.000135448828036809,0.272579508205695,3.14317820362688
"507003189",16,2161.60732698355,2087.92318348224,0.00216763737534992,0.000146026221634168,0.143838758502971,3.43451473360998
"507003190",28,2407.76101208947,2340.94327947849,0.00100511842927067,0.000153959858486551,0.0489113664942749,2.78097639863197
"507003191",31,2323.08878275147,2390.15469389133,-0.00091807797619952,0.000186933210957303,-0.400685312020946,3.80987484188009
"507003192",20,2193.86867268624,2185.35845629437,0.000194331713202183,0.000167886283322714,0.198496413609529,2.91301860453893
"507003193",27,2293.73864674979,2323.60649590586,-0.000479163688559125,0.000182936846168737,-0.0186437486894671,2.5603410012717
"507003194",28,2337.05970121323,2340.94327947849,-5.92984896314372e-05,0.000123658255528652,0.512533345469646,3.32395005985445
"507003195",37,2253.94007328048,2478.17471526668,-0.00256330969875287,0.000150685618394325,0.156201433103049,2.8250371785422
"507003196",32,2208.38688828282,2405.71569249515,-0.00267453469740908,0.000158295070348305,0.339752890814288,2.64727277389383
"507003197",23,1951.50042865903,2248.68783741607,-0.00616297110580183,0.00020976365168389,0.444764786407761,2.80121762645269
"507003198",29,2352.51443404905,2357.79423966008,-7.73037825375373e-05,0.000156949768191087,0.285559076344027,2.81821626656097
"507003199",30,2324.45203033995,2374.18906024059,-0.000705720182478422,0.000202782476747339,0.162707396868055,2.62407967347938
"507003200",25,2212.16902608213,2287.34065519221,-0.00133665451321116,0.000140932490390423,0.444648660142193,3.4699756643682
"507003201",30,2291.35025182349,2374.18906024059,-0.00118382191466509,0.000129724670529497,0.397472628247061,3.54846655820033
"507003202",27,2079.13260869656,2323.60649590586,-0.00411739670611786,0.000182036060248562,0.151828497192698,3.16750122637449
"507003203",34,2243.37454728689,2435.71163614839,-0.00241934530317758,0.000228934340195744,0.140439337763196,2.02004406202717
"507003204",25,2074.92593600236,2287.34065519221,-0.00389857589024338,0.000156440230449136,0.593305768780758,3.40285291060515
"507003205",32,2300.58276024744,2405.71569249515,-0.00139640561447296,0.00018482505664542,-0.172088760653202,2.97732067685415
"507003206",31,2253.88030985442,2390.15469389133,-0.00189370246247704,0.000157256321214201,0.380062564587354,2.76270586758724
"507003207",39,2092.71718928125,2504.98447234734,-0.00461074932558803,0.000238867331591784,-0.210334424366704,2.60513854360079
"507003208",33,2435.7056058532,2420.89448855093,0.000184830177141614,0.000148474205407786,0.197623158349546,2.60673342840917
"507003209",9,1915.14842000393,1856.26587460569,0.00346980533771167,0.000262038562200867,-0.122668727528429,2.10333035585041
"507003210",28,2343.70218987458,2340.94327947849,4.20661611138285e-05,0.000164454434953181,-0.0145848551654081,2.68375350574241
"507003211",30,2311.07760870477,2374.18906024059,-0.000898067260921074,0.000218699791346989,0.184754888526979,2.26916743019445
"507003212",18,2148.02887714829,2138.79896507223,0.000239232226885387,0.000189076301829865,0.0742291448840886,2.72665315219534
"507003213",27,2374.56727755805,2323.60649590586,0.000803508118878353,0.000166734571617298,0.0891464817241779,2.60081031114981
"507003214",37,2171.56576157507,2478.17471526668,-0.00356956299491962,0.000182458659005851,0.0894983865351094,2.51259808906601
"507003215",32,2413.21261562038,2405.71569249515,9.72328375484738e-05,0.000181268699205068,-0.213030009888243,2.76611728771223
"507003216",22,2254.55506901989,2228.3491786518,0.000531436915867501,0.000185033980544843,0.0683748687684853,2.54044445106013
"507003217",26,2237.79748595525,2305.75108410937,-0.00115055216784532,0.00019090979939613,-0.140683662796058,2.86949972746183
"507003218",32,2245.99041240621,2405.71569249515,-0.00214690177998803,0.000182319160126091,0.192655496092231,2.54308992751829
"507003219",34,2607.60261347851,2435.71163614839,0.00200565568961217,0.00015125994169433,-0.0152343478942965,2.5625186062031
"507003220",34,2323.26931607136,2435.71163614839,-0.00139010544731881,0.000147372850433343,0.374975333893296,3.07100641667854
"507003221",29,2366.55035308798,2357.79423966008,0.000127821028118687,0.000120043422627342,0.411436304335226,3.30931805214167
"507003222",23,2354.49896565808,2248.68783741607,0.00199917776821631,0.000172666805607177,0.31882136640478,2.50629328236026
"507003223",24,2238.25519646015,2268.33468283819,-0.000556221257332057,0.000217138540984591,0.0628773646790654,2.48394794560157
"507003224",36,2012.6184812687,2464.33502634194,-0.00562459454593261,0.000186807600544031,0.325778581486174,2.63304936471796
"507003225",30,2282.40087834397,2374.18906024059,-0.00131426750365085,0.000138155662261295,0.273410645387911,3.19139004285717
"507003226",35,2315.36863718222,2450.1860183293,-0.00161700097538232,0.000175520015969119,0.297337443725267,2.79703072463381
"507003227",34,2062.71396647546,2435.71163614839,-0.00488871740317446,0.000185274359873797,0.241544911990418,2.72894182695467
"507003228",24,2254.48584860703,2268.33468283819,-0.000255166685927501,0.000180988299144496,0.346810421465935,2.92597056622589
"507003229",29,2395.01299155851,2357.79423966008,0.000540073018104901,0.000121252345487512,0.305825123024401,3.20350383521676
"507003230",30,2295.41064247291,2374.18906024059,-0.00112480580571377,0.000155292191002011,0.129513928957767,2.81186404065547
"507003231",23,2144.02357573643,2248.68783741607,-0.00207228797540448,0.000144233439089861,-0.852112336537574,3.42151656379833
"507003232",36,2112.62852782766,2464.33502634194,-0.00427747458160233,0.000173602138739739,-0.046479732348254,3.00914736324312
"507003233",23,2085.07303312374,2248.68783741607,-0.0032844774005969,0.000226892334130032,-0.104253531233678,2.52398422077207
"507003234",27,2292.14708053395,2323.60649590586,-0.000504871655462409,0.00010592257834566,0.661001493325312,4.25332459234464
"507003235",21,2188.32445032427,2207.26116887512,-0.000410299859630254,0.000152383797049505,-0.593918463480219,2.85128906326523
"507003236",34,2187.60908282324,2435.71163614839,-0.00315969889516127,0.000183035218012309,-0.0781992857720199,2.86824405060682
"507003237",29,2138.72467359931,2357.79423966008,-0.00336264942423572,0.000167867856767424,-0.00559613817472421,3.06518065366155
"507003238",30,2099.70020504707,2374.18906024059,-0.00409537852744088,0.000223021472209317,-0.0012434861241318,2.39443259338196
"507003524",21,2168.90794057576,2207.26116887512,-0.000834698532657205,0.000193705111385607,-0.193120395586038,3.14739264141793
"507003528",22,2197.53543610091,2228.3491786518,-0.000632934391302184,0.000157098462788477,0.243378746253688,2.83961861153509
"507003532",26,2538.67119964136,2305.75108410937,0.00370132004162828,0.000150286567075448,-0.105959667539157,2.7018860393206
"507003536",26,2539.45227407606,2305.75108410937,0.00371315170535365,0.000130346659910181,-0.0175553516812221,3.03960798971965
"507003539",27,2300.05959370366,2323.60649590586,-0.000377239624012734,0.000145107695024805,0.077238660919294,2.98619340543468
"507003541",25,2332.0310414432,2287.34065519221,0.000773988906910719,0.000174553264140312,0.315296725465775,2.67195360690986
"507003548",19,2321.76693197134,2162.56636020013,0.0037385714873197,0.000123865310292946,-0.00696639243392604,3.70681890609877
"507003552",25,2467.1136546546,2287.34065519221,0.00302636198651213,0.000131792897496135,0.332537198712794,2.74020763394233
"507003556",22,2385.06699280716,2228.3491786518,0.00308937183973229,0.000132832420019472,-0.131265986504838,3.3773014559519
"507003562",26,2426.54818441207,2305.75108410937,0.00196397207436715,0.00013468267128111,0.0665472774898587,3.04961498347209
"507003573",18,2241.05346765554,2138.79896507223,0.00259453406456142,0.000185931012844445,-0.130002533501168,2.66874758654542
"507003574",26,2395.41506844124,2305.75108410937,0.00146730956829083,0.000154585571430087,-0.19152710874545,2.91850877104597
"507003577",24,2218.74752601665,2268.33468283819,-0.000920961798386082,0.000234050472159248,-0.170983005806414,2.49934552027333
"507003580",32,2236.83090125368,2405.71569249515,-0.00227460489453123,0.000150512929923534,0.132928044032428,3.09985099242078
"507003585",16,1994.31763414216,2087.92318348224,-0.00286674537588381,0.000224802054862652,0.126180923740188,2.67272405503887
"507003587",27,2297.84113352547,2323.60649590586,-0.000412979933791183,0.00023692625961109,-0.226001888450253,2.13491258784426
"507003590",24,2152.44049389572,2268.33468283819,-0.00218515127259145,9.72786928930155e-05,-0.0451829532308991,2.81496427616793
"507003591",29,2340.56399888671,2357.79423966008,-0.000252917664843768,0.000195585850256537,-0.184777602739124,2.68136141531664
"507003594",21,2376.85942385511,2207.26116887512,0.00352512331441968,0.0001593088051958,-0.357142181615483,3.12868414241685
"507003595",30,2430.13864366924,2374.18906024059,0.000776412662423307,0.00020309751363625,-0.0714140807811699,2.7766718586269
"507003596",18,2034.76105077943,2138.79896507223,-0.0027703359985539,0.000222010532798202,0.17926441921195,2.41029690587858
"507003597",26,2332.17670183916,2305.75108410937,0.000438290960227136,0.000138263753718683,0.0484487475029538,3.27854422011028
"507003598",20,2247.3158415147,2185.35845629437,0.00139783382154313,0.000178639037040223,-0.147112023249166,2.80401119874311
"507003599",23,2285.4626859451,2248.68783741607,0.000705288239071103,0.000150947497768787,-0.039033455999464,3.1179847513121
"507003600",20,2263.96864667864,2185.35845629437,0.00176697216443035,0.000186977517028258,0.326811089606098,2.57345503030473
"507003601",24,2307.7287052603,2268.33468283819,0.000717410582842381,0.000160876371584759,0.14421070625041,2.95765139981066
"507003602",22,2070.80300820732,2228.3491786518,-0.0033329351807107,0.000192930720198348,0.223541233156103,2.67957033660771
"507003603",26,2158.79300616383,2305.75108410937,-0.00253296927845683,0.000157211994055612,0.338051159611403,3.41568861835588
"507003607",31,2435.4196763834,2390.15469389133,0.000605193679188471,0.000176296655549988,-0.235792665203909,2.64637626128388
"507003609",25,2290.41057174022,2287.34065519221,5.36493462580191e-05,0.000209348456136571,-0.157231630190331,2.49729894097163
"507003610",24,2360.01656031012,2268.33468283819,0.00165094557191553,0.000158825152693071,-0.0944776747329938,2.97990981026814
"507003611",22,2203.02738291095,2228.3491786518,-0.000519478869460127,0.000142608142397857,0.0198901833902283,3.3815868267913
"507003613",30,2175.01740083307,2374.18906024059,-0.00292064219894787,0.000202385435781613,-0.162534377802364,2.66632560151546
"507003614",25,2194.38709091306,2287.34065519221,-0.00165948315703855,0.000171707771774272,0.438277585741351,2.84774541044645
"507003615",32,2532.2866555204,2405.71569249515,0.00160235207592038,0.000150361075476258,0.312045350531381,2.71488226652501
"507003616",17,2055.86649033942,2113.95669457394,-0.0016390584291034,0.000134115801140343,-0.27591743680432,2.5085731555207
"507003617",27,2334.73215557748,2323.60649590586,0.000176913824277232,0.000139441262578666,0.0489836964183557,3.16806369111383
"507003618",22,2296.47477366714,2228.3491786518,0.0013688276062602,0.000158473081208543,-0.0504713869000451,2.91284107895508
"507003619",41,2466.02439902337,2530.72175773865,-0.000631640071469054,0.000156482844644358,0.154588518943458,2.5014700660131
"507003621",26,2284.40319351084,2305.75108410937,-0.000357756443754712,0.000207809481241072,0.134392157701156,2.7375693109375
"507003794",19,2066.32346914525,2162.56636020013,-0.0023960378881439,9.93447141877906e-05,-0.541328152120954,3.8016845645048
"507003795",20,2110.42235460262,2185.35845629437,-0.00174458864005614,0.000190752333122105,-0.0521023345448869,3.00626662024044
"507003796",32,2181.62580210569,2405.71569249515,-0.00305553327806137,0.000148244771828099,-0.0589069410364172,3.3095921533576
"507003798",22,2362.72622747944,2228.3491786518,0.00266159548934203,0.000155650367274718,0.3547891545296,2.92078520256964
"507003799",24,2414.70784874999,2268.33468283819,0.00260551515902786,0.000143336920101296,0.372802265937513,3.14526109667047
"507003803",29,2327.70521014515,2357.79423966008,-0.000442884271267811,0.000176756670236498,-0.0229903158770717,2.75654387510845
"507003804",31,2479.39456903629,2390.15469389133,0.00118246179543494,0.000128968027877048,0.0627797028231666,3.31251165695165
"507003847",28,2420.38138558004,2340.94327947849,0.00119182735957403,0.000164994817958892,0.0168299809828856,2.77090635103819
"507003848",21,2040.31445046161,2207.26116887512,-0.00374516754820643,0.000185610384622086,-0.332561320756496,2.58084875111129
"507003849",24,2254.97247601584,2268.33468283819,-0.000246173968553104,9.44766358147246e-05,0.736935879811349,4.04431168212237
"507003850",19,2111.90598513274,2162.56636020013,-0.00124762083751513,7.56318366768731e-05,0.239128858212943,2.59210100113077
"507003851",20,2125.30018272227,2185.35845629437,-0.00139334067294707,0.000121449353722493,-0.345473391784357,2.72618330817903
"507003852",26,2358.78679988497,2305.75108410937,0.000874651757844226,0.000144638252858418,0.0824833539647146,3.04669987152068
"507003854",23,2387.64111405046,2248.68783741607,0.00260691453301827,0.000117986221257277,0.0676609450586582,3.65405551855145
"507003855",32,2312.05713103519,2405.71569249515,-0.00124093073015313,0.000176203795641182,-0.082061553379671,2.92978019385127
"507003856",28,2434.35829145653,2340.94327947849,0.0013974724084427,0.000170471398052438,-0.508805764646029,3.54349344880652
"507003857",27,2389.94776032827,2323.60649590586,0.00104262982768827,0.000194126699828288,0.0774451759972927,2.53856110108187
"507003858",28,2329.52751736758,2340.94327947849,-0.000174589080773423,0.000165576502088308,-0.104698866375023,2.76027742983372
"507003859",34,2322.05318014317,2435.71163614839,-0.00140550532735586,0.000172010093709024,0.0962929044171372,2.47303401970098
"507003860",30,2390.90259282249,2374.18906024059,0.000233833923021906,0.000164788727069403,0.122430534773572,2.54792756595534
"507003861",22,2385.31548872666,2228.3491786518,0.00309410742188828,0.000158166454586077,-0.0452204618384622,2.64114518281066
"507003862",26,2190.794662335,2305.75108410937,-0.00196700522252007,0.000149419164438694,0.375512094270227,3.32105904494944
"507003863",30,2341.8373613021,2374.18906024059,-0.000457337081961394,0.000164011833311736,0.227899663129007,2.60608590082487
"507003864",30,2452.01544573972,2374.18906024059,0.00107514621451154,0.000239453972209944,-0.189827200426366,2.39912683007256
"507003865",30,2222.0286807949,2374.18906024059,-0.0022078444025832,0.000169322630104815,0.182066863257461,2.53036441766988
"507003866",26,2349.33013329911,2305.75108410937,0.000720144790449853,0.000138564961192607,0.0420934938371802,3.2406468413567
"507003867",26,2055.58937772228,2305.75108410937,-0.00441707171808811,0.000188014741146136,-0.110192884152251,3.54801000456462
"507003868",30,2504.54403563162,2374.18906024059,0.00178169218016074,0.000171031450426966,-0.0214189928221921,2.42077592193089
"507003869",23,2302.38504329187,2248.68783741607,0.00102603035929303,0.00016945092635368,0.080100621145644,2.83546174659416
"507003870",26,2244.22186640261,2305.75108410937,-0.00104029306119592,0.000212997618610126,-0.178217805774655,2.56140951881347
"507003871",24,2326.13179302294,2268.33468283819,0.00104836545519775,0.000197136870659548,-0.244189799335718,3.03448342170294
"507003872",46,2254.86568144862,2590.94954296761,-0.00302030480471254,0.000183855694283685,0.0731243793779867,2.46920669601531
"507003873",35,2295.62034324816,2450.1860183293,-0.00186173824190586,0.000173007987621192,0.104374952660798,2.45147594120566
"507003874",6,1792.52801117538,1708.62817714657,0.00798935121350489,0.000315437793678652,-0.764929125692856,2.60448927157189
"507003875",10,1965.98245380872,1896.67490607898,0.00358897932527943,0.000240951620722066,-0.164910127995127,2.21002446924316
"507003876",30,2427.51865058061,2374.18906024059,0.0007404557778048,0.000171600987714577,-0.146121833075745,2.80536782469956
"507003877",31,2279.90279084696,2390.15469389133,-0.00152339622136688,0.000187503054107875,-0.0473562128901758,2.54623646912767
"507003878",14,2035.54023798268,2031.70713799962,0.00013463303884971,0.000190573584164081,0.385949362803877,2.65927170732443
"507003879",24,2281.2154085826,2268.33468283819,0.0002359346877152,0.000174164480437438,0.105419639923385,2.58401369804434
"507003880",31,2123.05546529635,2390.15469389133,-0.00382263809811297,0.000207662148945743,0.148973935677945,2.27448264820316
"507003881",25,2344.91222948741,2287.34065519221,0.00099432462395489,0.000178253068281606,0.0196268992124107,2.47650197514405
"507003882",27,2258.48593485293,2323.60649590586,-0.00105280941890327,0.000197846035972493,-0.00409367631276868,2.35995228189932
"507003883",28,2341.2009158869,2340.94327947849,3.93037887146484e-06,0.000232876966699388,-0.32564592699853,2.55911047701907
"507003884",26,2265.33545663787,2305.75108410937,-0.000680139264059408,0.000231482125687733,-0.12805985152774,2.11800483373373
"507003885",26,2393.67755238244,2305.75108410937,0.00143940134059658,0.000144488131573888,0.101376285968625,2.80534409917115
"507003886",28,2381.90256764564,2340.94327947849,0.00061948598124254,0.000152389868761705,0.0816300761641949,2.77010611373612
"507003889",23,2298.18029607249,2248.68783741607,0.00094655528007441,0.000135137052515367,0.00172870057403557,3.55388055171326
"507003890",24,2096.0934747298,2268.33468283819,-0.00329044084086912,0.000183083084631608,0.261710235082871,2.86027663105468
"507003891",28,2256.43762978875,2340.94327947849,-0.00131309497756652,0.000161642609878104,0.126221823617635,2.82528639793311
"507003892",29,2167.61542377657,2357.79423966008,-0.0028999606030347,0.000174257068671241,0.228087945000518,2.7237658002031
"507003893",31,2176.0581679906,2390.15469389133,-0.00302719448634259,0.000173601039584739,0.142523413237517,2.75279556263484
"507003894",28,2313.65298027829,2340.94327947849,-0.000418796671874679,0.000166016749633507,0.28502247113725,2.67451051087334
"507003895",35,2362.69105590336,2450.1860183293,-0.00103893429095777,0.000183462000890231,0.260532711338257,2.78254586449656
"507003896",31,2186.68582238678,2390.15469389133,-0.00287003273674148,0.000180917648884086,0.405244379222766,3.11344693610907
"507003897",25,2294.27213815596,2287.34065519221,0.000121031410810935,0.000189307451442949,-0.344913889917442,3.05471635065779
"507003898",13,2045.9612985565,2001.16379457045,0.00170298792926161,0.00015178098777129,0.312543096209055,3.73630416848031
"507003899",25,2294.58263662394,2287.34065519221,0.000126444499412657,0.000109050329917736,0.574140977177978,4.11088706963526
