Family,Genus,Species,Trophic_ID,Size,Activity,Position,Range,SST,Pprod,DistIAA,Ocean,lambda_median,mu_median,net_div_median
Bythitidae,Ogilbia,Ogilbia_robertsoni,MI,7.1,Night,Benthic,36,28.16226857,788.9805257,51.81613256,IP,0.279978293,0.213192329,0.066785964
Bythitidae,Ogilbia,Ogilbia_sabaji,MI,5,Night,Benthic,102,27.26681961,615.4527755,42.70660527,Atl,0.279783489,0.213192329,0.06659116
Bythitidae,Ogilbia,Ogilbia_sedorae,MI,5.9,Night,Benthic,32,28.20284839,857.9397032,51.22057301,IP,0.279979845,0.213185907,0.066793939
Bythitidae,Ogilbia,Ogilbia_suarezae,MI,7.5,Night,Benthic,136,27.37839191,577.5133331,199.8148529,Atl,0.279873081,0.213192329,0.066680751
Bythitidae,Ogilbia,Ogilbia_tyleri,MI,5,Night,Benthic,8,27.7264375,806.2881375,182.3447402,Atl,0.279978293,0.213192329,0.066785964
Bythitidae,Ogilbia,Ogilbia_ventralis,MI,7.8,Night,Benthic,8,24.9485125,968.4775875,71.68736756,IP,0.279978293,0.213192329,0.066785964
Bythitidae,Ogilbichthys,Ogilbichthys_ferocis,NA,NA,NA,NA,10,28.09138,629.60573,41.28367422,Atl,0.279450064,0.214885061,0.064565003
Bythitidae,Ogilbichthys,Ogilbichthys_kakuki,MI,6.7,Night,Benthic,106,27.59604434,410.7015821,198.3680421,Atl,0.279450064,0.214885061,0.064565003
Bythitidae,Ogilbichthys,Ogilbichthys_longimanus,MI,NA,Night,Benthic,129,27.43933953,431.8452085,198.4790771,Atl,0.279450064,0.215161303,0.06428876
Bythitidae,Ogilbichthys,Ogilbichthys_microphthalmus,NA,NA,NA,NA,22,27.98902727,380.0926682,44.32613161,Atl,0.279450064,0.214885061,0.064565003
Bythitidae,Ogilbichthys,Ogilbichthys_tobagoensis,NA,2.9,NA,NA,NA,NA,NA,NA,NA,0.279450064,0.214885061,0.064565003
Bythitidae,Paradiancistrus,Paradiancistrus_acutirostris,MI,3.6,Night,Benthic,18,27.77443333,353.4083833,37.51466621,IP,0.27998616,0.21213983,0.06784633
Bythitidae,Paradiancistrus,Paradiancistrus_cuyoensis,MI,3.6,Night,Benthic,122,28.82001066,577.8975025,2.976250075,IP,0.27998616,0.21213983,0.06784633
Bythitidae,Paradiancistrus,Paradiancistrus_lombokensis,MI,3.5,Night,Benthic,NA,NA,NA,NA,NA,0.27998616,0.21213983,0.06784633
Bythitidae,Parasaccogaster,Parasaccogaster_melanomycter,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27995397,0.214758307,0.065195663
Bythitidae,Porocephalichthys,Porocephalichthys_dasyrhynchus,MI,13.6,NA,NA,NA,NA,NA,NA,NA,0.279198267,0.213118564,0.066079702
Bythitidae,Pseudogilbia,Pseudogilbia_sanblasensis,NA,6.6,NA,NA,NA,NA,NA,NA,NA,0.279553485,0.214758307,0.064795178
Bythitidae,Saccogaster,Saccogaster_melanomycter,MI,NA,Night,Benthic,NA,NA,NA,NA,NA,0.280062119,0.214758307,0.065303812
Bythitidae,Stygnobrotula,Stygnobrotula_latebricola,MI,7.5,Night,Benthic,144,27.19513819,586.0098563,199.7208874,Atl,0.279964032,0.214758307,0.065205726
Bythitidae,Ungusurculus,Ungusurculus_komodoensis,MI,3.3,Night,Benthic,NA,NA,NA,NA,NA,0.279294266,0.212119923,0.067174342
Bythitidae,Ungusurculus,Ungusurculus_philippinensis,MI,4.8,Night,Benthic,166,28.73453554,634.8253723,3.451171796,IP,0.279171691,0.212119923,0.067051768
Bythitidae,Ungusurculus,Ungusurculus_riauensis,MI,4.7,Night,Benthic,97,28.98631134,1038.359192,6.431341063,IP,0.279294266,0.212119923,0.067174342
Bythitidae,Ungusurculus,Ungusurculus_sundaensis,MI,5.4,Night,Benthic,91,28.96003297,881.842422,4.887164393,IP,0.279130457,0.212099639,0.067030818
Bythitidae,Ungusurculus,Ungusurculus_williamsi,MI,4.5,Night,Benthic,56,28.81337857,590.1201375,7.726720148,IP,0.279294266,0.212119923,0.067174342
Bythitidae,Zephyrichthys,Zephyrichthys_barryi,MI,5.9,Night,Benthic,26,19.758472,545.189988,33.2172837,IP,0.27998616,0.213052572,0.066933587
Caesionidae,Caesio,Caesio_caerulaurea,PK,35,Day,Pelagic,872,27.92695397,572.3805117,4.183669277,IP,0.14757381,0.025215242,0.122358568
Caesionidae,Caesio,Caesio_cuning,PK,60,Day,Pelagic,725,28.32599931,646.7470157,2.284680414,IP,0.147685887,0.025034602,0.122651285
Caesionidae,Caesio,Caesio_lunaris,PK,40,Day,Pelagic,991,27.95063544,743.2319973,5.176259691,IP,0.14695707,0.025736831,0.121220239
Caesionidae,Caesio,Caesio_striata,PK,25,Day,Pelagic,38,27.94475833,953.9440667,83.1000877,IP,0.14758232,0.025033451,0.122548869
Caesionidae,Caesio,Caesio_suevica,PK,35,Day,Pelagic,34,27.65235161,791.4288774,85.19592272,IP,0.147798172,0.024996765,0.122801407
Caesionidae,Caesio,Caesio_teres,PK,40,Day,Pelagic,988,27.99527345,612.6296298,3.007121951,IP,0.148913229,0.026050046,0.122863184
Caesionidae,Caesio,Caesio_varilineata,PK,40,Day,Pelagic,211,27.97520097,963.1403744,69.00372609,IP,0.147562893,0.025206136,0.122356757
Caesionidae,Caesio,Caesio_xanthonota,PK,40,Day,Pelagic,317,27.93914554,786.2922535,47.27357735,IP,0.148856024,0.026192176,0.122663848
Caesionidae,Dipterygonotus,Dipterygonotus_balteatus,PK,14,Day,Pelagic,823,28.13376638,691.7749149,2.517792047,IP,0.158474541,0.029731922,0.128742619
Caesionidae,Gymnocaesio,Gymnocaesio_gymnoptera,PK,18,Day,Pelagic,971,28.08375217,678.3010905,3.76159689,IP,0.160454458,0.030363492,0.130090967
Caesionidae,Pterocaesio,Caesio_xanthalytos,PK,22,Day,Pelagic,84,26.82906049,924.1547531,77.18859581,IP,0.160858879,0.030191303,0.130667577
Caesionidae,Pterocaesio,Pterocaesio_capricornis,PK,21,Day,Pelagic,NA,NA,NA,NA,NA,0.160615367,0.030385977,0.13022939
Caesionidae,Pterocaesio,Pterocaesio_chrysozona,PK,21,Day,Pelagic,762,28.0569642,726.5379373,3.76159689,IP,0.161156771,0.030191303,0.130965468
Caesionidae,Pterocaesio,Pterocaesio_digramma,PK,30,Day,Pelagic,597,28.07994547,582.4434651,9.327972124,IP,0.161156771,0.030191303,0.130965468
Caesionidae,Pterocaesio,Pterocaesio_flavifasciata,PK,20.43,Day,Pelagic,21,28.78994762,690.3025095,20.60992126,IP,0.16063736,0.030207589,0.130429771
Caesionidae,Pterocaesio,Pterocaesio_lativittata,PK,23,Day,Pelagic,167,28.52449162,576.0731563,12.54323601,IP,0.161156771,0.030126422,0.131030348
Caesionidae,Pterocaesio,Pterocaesio_marri,PK,35,Day,Pelagic,925,27.96563633,585.2203335,3.007121951,IP,0.160929024,0.030063669,0.130865355
Caesionidae,Pterocaesio,Pterocaesio_monikae,PK,9.75,Day,Pelagic,18,28.92708333,849.7946722,4.650957421,IP,0.161135672,0.030191303,0.130944369
Caesionidae,Pterocaesio,Pterocaesio_pisang,PK,21,Day,Pelagic,695,28.41375928,562.9788583,3.301497502,IP,0.16054447,0.029806016,0.130738454
Caesionidae,Pterocaesio,Pterocaesio_randalli,PK,25,Day,Pelagic,251,28.88231195,817.7828239,6.420195807,IP,0.161295687,0.030502909,0.130792778
Caesionidae,Pterocaesio,Pterocaesio_tessellata,PK,25,Day,Pelagic,576,28.62568432,776.7358345,1.852022734,IP,0.161156771,0.030502909,0.130653862
Caesionidae,Pterocaesio,Pterocaesio_tile,PK,30,Day,Pelagic,969,27.99099048,597.9614799,3.007121951,IP,0.147417409,0.025083317,0.122334092
Caesionidae,Pterocaesio,Pterocaesio_trilineata,PK,20,Day,Pelagic,512,28.18850528,480.661937,16.70069855,IP,0.161156771,0.030191303,0.130965468
Carangidae,Alectis,Alectis_alexandrina,GC,100,Both,Pelagic,139,23.45615926,1032.843214,122.1685691,Atl,0.066174783,0.002002234,0.06417255
Carangidae,Alectis,Alectis_ciliaris,GC,150,Both,Pelagic,1469,26.85073187,735.7287273,25.38048979,Both,0.066128614,0.002367216,0.063761398
Carangidae,Alectis,Alectis_indica,GC,165,Both,Pelagic,1148,27.81571053,684.8849014,5.176259691,IP,0.066211263,0.002028905,0.064182358
Carangidae,Alepes,Alepes_djedaba,GC,40,Both,Pelagic,758,27.78308773,815.5387313,8.500767526,IP,0.06637204,0.001946904,0.064425136
Carangidae,Alepes,Alepes_kleinii,PK,16,Both,Pelagic,487,28.06934012,695.9401397,4.400021812,IP,0.066382868,0.001922679,0.064460189
Carangidae,Alepes,Alepes_melanoptera,GC,25,Both,Pelagic,479,28.27629036,873.1225447,16.08255325,IP,0.070450433,0.004063002,0.066387432
Carangidae,Alepes,Alepes_vari,GC,56,Both,Pelagic,799,27.60252532,842.6740067,7.979576354,IP,0.070330299,0.00405239,0.066277909
Carangidae,Atropus,Atropus_atropos,GC,26.5,Both,Pelagic,880,27.57533099,867.2171421,9.522374435,IP,0.066626203,0.002115776,0.064510427
Carangidae,Atule,Atule_mate,GC,30,Day,Pelagic,1172,27.62832255,684.3092184,3.76159689,IP,0.066360565,0.002380783,0.063979782
Carangidae,Carangoides,Carangoides_armatus,GC,58,Both,Pelagic,778,28.00664994,803.6235599,14.46128818,IP,0.067300863,0.002289883,0.06501098
Carangidae,Carangoides,Carangoides_bajad,GC,55,Both,Pelagic,645,28.27941578,812.0495642,13.66083549,IP,0.066757082,0.002016242,0.06474084
Carangidae,Carangoides,Carangoides_bartholomaei,GC,100,Day,Pelagic,316,26.04453987,722.0037316,189.0773248,Atl,0.066513066,0.002429125,0.064083941
Carangidae,Carangoides,Carangoides_chrysophrys,GC,72,Both,Pelagic,1027,27.720352,675.833251,3.466900338,IP,0.066352508,0.002062981,0.064289527
Carangidae,Carangoides,Carangoides_coeruleopinnatus,GC,41,Both,Pelagic,876,27.74567901,674.267301,5.318838079,IP,0.066580952,0.002069172,0.06451178
Carangidae,Carangoides,Carangoides_dinema,GC,85,Both,Pelagic,929,27.91342781,647.3903226,2.517792047,IP,0.06628544,0.002604591,0.063680849
Carangidae,Carangoides,Carangoides_equula,GC,50,Both,Pelagic,750,27.36060845,602.9580901,4.400021812,IP,0.06619742,0.002051648,0.064145772
Carangidae,Carangoides,Carangoides_ferdau,GC,70,Both,Pelagic,1145,27.85524781,647.9128097,5.698577502,IP,0.066220475,0.001749998,0.064470477
Carangidae,Carangoides,Carangoides_fulvoguttatus,GC,120,Both,Pelagic,1149,27.60713456,682.3676796,2.517792047,IP,0.066807205,0.002144798,0.064662407
Carangidae,Carangoides,Carangoides_gymnostethus,GC,90,Both,Pelagic,975,27.94642972,617.9824719,3.466900338,IP,0.06681754,0.00213055,0.064686989
Carangidae,Carangoides,Carangoides_hedlandensis,GC,32,Both,Pelagic,1061,27.62004081,621.2545205,2.517792047,IP,0.067283193,0.002377696,0.064905497
Carangidae,Carangoides,Carangoides_humerosus,GC,25,Both,Pelagic,652,28.10687204,604.4878252,5.395854793,IP,0.066823992,0.002087055,0.064736938
Carangidae,Carangoides,Carangoides_malabaricus,GC,60,Both,Pelagic,995,27.70533713,698.474609,4.453058761,IP,0.066533917,0.001912703,0.064621214
Carangidae,Carangoides,Carangoides_oblongus,GC,46,Both,Pelagic,1125,27.77846485,647.2130671,3.76159689,IP,0.066886554,0.002146361,0.064740193
Carangidae,Carangoides,Carangoides_orthogrammus,GC,75,Both,Pelagic,1035,27.77555252,573.0120826,3.466900338,IP,0.066201115,0.001905524,0.064295591
Carangidae,Carangoides,Carangoides_otrynter,GC,60,Day,Pelagic,41,27.9284875,903.565375,48.65538184,IP,0.066167904,0.002351348,0.063816557
Carangidae,Carangoides,Carangoides_plagiotaenia,GC,50,Both,Pelagic,1081,27.96479619,600.5915156,3.76159689,IP,0.067303434,0.002331619,0.064971815
Carangidae,Carangoides,Carangoides_praeustus,GC,25,Both,Pelagic,851,27.99609024,850.9374649,11.08141585,IP,0.067637945,0.00238365,0.065254295
Carangidae,Carangoides,Carangoides_talamparoides,GC,51,Both,Pelagic,981,27.91635195,669.1503757,3.466900338,IP,0.066498854,0.001942348,0.064556506
Carangidae,Caranx,Caranx_bucculentus,GC,66,Both,Pelagic,247,27.79209797,593.2388711,22.30856163,IP,0.066620219,0.002142938,0.064477281
Carangidae,Caranx,Caranx_caballus,GC,55,Both,Pelagic,75,25.55071757,1000.642472,54.14104084,IP,0.066995157,0.002262523,0.064732634
Carangidae,Caranx,Caranx_caninus,GC,101,Day,Pelagic,439,25.69588881,576.8155587,62.60289739,IP,0.066637508,0.002076598,0.064560911
Carangidae,Caranx,Caranx_crysos,GC,70,Day,Pelagic,494,23.37292383,758.4612037,162.0204155,Atl,0.066957098,0.002261801,0.064695297
Carangidae,Caranx,Caranx_fischeri,GC,53,Day,Pelagic,74,26.85376575,1362.012847,123.1068714,Atl,0.067076728,0.00236183,0.064714898
Carangidae,Caranx,Caranx_heberi,GC,88,Both,Pelagic,860,27.75223329,777.0916305,5.698577502,IP,0.066567979,0.001998398,0.06456958
Carangidae,Caranx,Caranx_hippos,GC,124,Day,Pelagic,544,24.15829057,807.6040177,161.3674251,Atl,0.07032079,0.003983783,0.066337008
Carangidae,Caranx,Caranx_ignobilis,GC,170,Both,Pelagic,1171,27.56987256,640.5256671,4.453058761,IP,0.066615314,0.002059707,0.064555607
Carangidae,Caranx,Caranx_latus,GC,101,Day,Pelagic,349,26.40199799,786.4609375,187.4205119,Atl,0.066638167,0.002099944,0.064538223
Carangidae,Caranx,Caranx_lugubris,GC,100,Both,Pelagic,1501,27.50021934,670.4996736,17.36462014,Both,0.066593662,0.002023324,0.064570338
Carangidae,Caranx,Caranx_melampygus,GC,117,Both,Pelagic,1202,27.7181279,631.0891889,5.698577502,IP,0.066631193,0.002149509,0.064481684
Carangidae,Caranx,Caranx_papuensis,GC,88,Both,Pelagic,701,27.6699829,603.1136882,8.262974042,IP,0.066705324,0.002099463,0.064605861
Carangidae,Caranx,Caranx_rhonchus,GC,60,Day,Pelagic,181,22.54918814,918.2984249,120.5878293,Atl,0.06648768,0.002562917,0.063924762
Carangidae,Caranx,Caranx_ruber,GC,73,Both,Pelagic,246,26.6689,594.3873789,197.5936824,Atl,0.066465768,0.002152253,0.064313514
Carangidae,Caranx,Caranx_senegallus,GC,100,Day,Pelagic,63,27.04855645,1326.241279,121.5536716,Atl,0.067930174,0.002684872,0.065245303
Carangidae,Caranx,Caranx_sexfasciatus,GC,120,Both,Pelagic,1252,27.43063899,690.8427054,9.529892369,IP,0.067363466,0.002668611,0.064694855
Carangidae,Caranx,Caranx_tille,GC,80,Both,Pelagic,1010,27.72301163,634.978867,3.007121951,IP,0.068146697,0.003496482,0.064650215
Carangidae,Caranx,Caranx_vinctus,GC,37,Day,Pelagic,293,25.5458476,654.229213,57.93920043,IP,0.066814796,0.00202697,0.064787826
Carangidae,Chloroscombrus,Chloroscombrus_chrysurus,OM,65,Day,Pelagic,322,26.44257259,900.3158969,187.3203292,Atl,0.066121633,0.001990701,0.064130932
Carangidae,Chloroscombrus,Chloroscombrus_orqueta,OM,30,Day,Pelagic,90,25.05794318,1111.190099,51.06398038,IP,0.066169442,0.001884877,0.064284565
Carangidae,Decapterus,Decapterus_akaadsi,PK,30,Day,Pelagic,NA,NA,NA,NA,NA,0.066696129,0.002141478,0.064554651
Carangidae,Decapterus,Decapterus_kurroides,PK,45,Day,Pelagic,625,27.76056897,644.5119447,3.352659031,IP,0.066542067,0.002225886,0.064316181
Carangidae,Decapterus,Decapterus_macarellus,PK,46,Day,Pelagic,1886,25.99528875,696.9188229,40.80254626,Both,0.066300057,0.002072725,0.064227332
Carangidae,Decapterus,Decapterus_macrosoma,PK,35,Night,Pelagic,1101,27.88143798,699.0181156,6.420195807,IP,0.0666847,0.002007772,0.064676928
Carangidae,Decapterus,Decapterus_maruadsi,PK,30,Day,Pelagic,785,27.81948217,596.2410298,4.840984176,IP,0.066871634,0.002215187,0.064656447
Carangidae,Decapterus,Decapterus_muroadsi,PK,50,Day,Pelagic,7680,24.32097889,362.2164744,137.0918506,Both,0.066646208,0.002055421,0.064590787
Carangidae,Decapterus,Decapterus_punctatus,PK,30,Day,Pelagic,439,24.45161716,872.0073538,173.6016225,Atl,0.06658834,0.002695991,0.063892349
Carangidae,Decapterus,Decapterus_russelli,PK,45,Day,Pelagic,1039,27.41247365,659.3320764,3.007121951,IP,0.067809939,0.002701199,0.06510874
Carangidae,Decapterus,Decapterus_tabl,PK,50,Day,Pelagic,1280,25.74196557,607.0309598,4.457288741,Both,0.066444048,0.002414057,0.064029991
Carangidae,Elagatis,Elagatis_bipinnulata,GC,180,Both,Pelagic,1366,26.90004031,699.1018147,48.54329509,Both,0.065662924,0.006199847,0.059463076
Carangidae,Gnathanodon,Gnathanodon_speciosus,GC,120,Both,Pelagic,NA,NA,NA,NA,NA,0.068146697,0.003569366,0.064577331
Carangidae,Hemicaranx,Hemicaranx_leucurus,GC,49.5,Day,Pelagic,37,28.07911944,855.9675083,50.471517,IP,0.06774948,0.003319188,0.064430291
Carangidae,Hemicaranx,Hemicaranx_zelotes,GC,35,Day,Pelagic,73,25.79304167,1018.801076,57.11856129,IP,0.067679794,0.003301465,0.064378329
Carangidae,Lichia,Lichia_amia,GC,200,Day,Pelagic,508,23.95187892,906.6420452,96.02866409,Both,0.065174729,0.004528397,0.060646332
Carangidae,Megalaspis,Megalaspis_cordyla,GC,80,Both,Pelagic,896,27.87844058,746.1936697,3.331229339,IP,0.066443897,0.002746333,0.063697564
Carangidae,Naucrates,Naucrates_ductor,PK,70,Both,Pelagic,2295,24.35751714,774.2895096,62.69451057,Both,0.06543321,0.00177407,0.063659141
Carangidae,Oligoplites,Oligoplites_altus,GC,56,Both,Pelagic,81,25.30294684,1058.580868,52.30030061,IP,0.065204312,0.001842306,0.063362006
Carangidae,Oligoplites,Oligoplites_saliens,PK,50,Both,Pelagic,107,26.82336262,966.1541514,177.5233889,Atl,0.06539019,0.001681534,0.063708656
Carangidae,Oligoplites,Oligoplites_saurus,GC,35,Both,Pelagic,353,26.1753179,790.4755335,199.8148529,Both,0.065217856,0.001690366,0.063527491
Carangidae,Pantolabus,Pantolabus_radiatus,GC,40,Both,Pelagic,629,27.85767436,557.1914752,10.05740977,IP,0.066807663,0.00235241,0.064455252
Carangidae,Parastromateus,Parastromateus_niger,PK,75,Both,Pelagic,923,27.72783694,770.1875874,6.431341063,IP,0.066291296,0.002193147,0.064098149
Carangidae,Parona,Parona_signata,PK,60,Day,Pelagic,30,20.47026667,1468.32731,173.9550839,Atl,0.065225626,0.004581044,0.060644582
Carangidae,Pseudocaranx,Pseudocaranx_chilensis,GC,65,Both,Pelagic,NA,NA,NA,NA,NA,0.06634443,0.001840134,0.064504296
Carangidae,Pseudocaranx,Pseudocaranx_dentex,GC,122,Both,Pelagic,590,21.48950154,586.1844506,101.8577471,Atl,0.06613574,0.001871958,0.064263782
Carangidae,Pseudocaranx,Pseudocaranx_dinjerra,GC,23,Both,Pelagic,3,23.97033333,573.5636,26.16236376,IP,0.066504806,0.002006763,0.064498042
Carangidae,Pseudocaranx,Pseudocaranx_wrighti,GC,70,Both,Pelagic,46,18.46653556,554.70618,34.77475267,IP,0.066396535,0.002052924,0.064343611
Carangidae,Scomberoides,Scomberoides_commersonnianus,GC,120,Both,Pelagic,1083,27.69496009,701.839921,4.453058761,IP,0.065437699,0.00197831,0.063459389
Carangidae,Scomberoides,Scomberoides_lysan,GC,110,Both,Pelagic,961,27.89613689,667.3673492,6.397975597,IP,0.06692361,0.002976431,0.063947179
Carangidae,Scomberoides,Scomberoides_tala,GC,70,Both,Pelagic,853,28.19956494,667.8886739,1.833756054,IP,0.065448718,0.001983764,0.063464954
Carangidae,Scomberoides,Scomberoides_tol,GC,60,Both,Pelagic,1093,27.73553527,698.3668291,6.653678415,IP,0.06692361,0.002976431,0.063947179
Carangidae,Selar,Selar_boops,PK,25,Both,Pelagic,819,28.1830398,557.1059919,3.451171796,IP,0.066290599,0.002346774,0.063943825
Carangidae,Selar,Selar_crumenophthalmus,OM,70,Both,Pelagic,1703,26.706834,767.4165847,27.37196668,Both,0.066245357,0.001915651,0.064329707
Carangidae,Selaroides,Selaroides_leptolepis,GC,22,Both,Pelagic,837,27.98280695,678.0634379,1.833756054,IP,0.066348608,0.002740006,0.063608603
Carangidae,Selene,Selene_brevoortii,GC,38,Day,Pelagic,75,25.57465068,1146.97386,43.29251949,IP,0.066139652,0.001786414,0.064353238
Carangidae,Selene,Selene_brownii,GC,29,Day,Pelagic,189,27.42614709,577.4688534,196.8193459,Atl,0.066199093,0.001983184,0.064215909
Carangidae,Selene,Selene_dorsalis,GC,40,Day,Pelagic,64,26.77090952,1331.419711,121.5536716,Atl,0.066704053,0.001908921,0.064795132
Carangidae,Selene,Selene_orstedii,GC,33,Day,Pelagic,24,28.13543913,838.1586565,57.86510652,IP,0.066200645,0.002509313,0.063691332
Carangidae,Selene,Selene_peruviana,GC,40,Day,Pelagic,78,25.34011299,1037.694005,53.0463135,IP,0.066647911,0.001952991,0.064694919
Carangidae,Selene,Selene_setapinnis,GC,60,Day,Pelagic,347,24.07753602,853.8148801,188.969498,Atl,0.066762805,0.001974916,0.064787889
Carangidae,Selene,Selene_vomer,GC,48.3,Day,Pelagic,313,24.08922204,882.9340125,190.247432,Atl,0.06617313,0.001753059,0.064420072
Carangidae,Seriola,Seriola_carpenteri,GC,72.5,Day,Pelagic,116,23.95756316,1296.439494,129.373261,Both,0.066458342,0.002276305,0.064182038
Carangidae,Seriola,Seriola_dumerili,GC,190,Both,Pelagic,1849,26.00294954,704.4845268,62.82682885,Both,0.06556251,0.001823857,0.063738653
Carangidae,Seriola,Seriola_fasciata,GC,67.5,Day,Pelagic,249,26.19567189,593.7087056,195.3835392,Atl,0.065492886,0.001721111,0.063771775
Carangidae,Seriola,Seriola_hippos,GC,150,Both,Pelagic,57,19.57168545,549.5873982,34.21303227,IP,0.065493622,0.001838489,0.063655133
Carangidae,Seriola,Seriola_lalandi,GC,250,Both,Pelagic,1582,24.73898456,707.7199266,47.00499179,Both,0.065521149,0.001531203,0.063989946
Carangidae,Seriola,Seriola_peruana,GC,57,Both,Pelagic,30,26.81021667,781.2571167,47.98156504,IP,0.065934489,0.001815182,0.064119307
Carangidae,Seriola,Seriola_quinqueradiata,GC,150,Both,Pelagic,NA,NA,NA,NA,NA,0.065580934,0.001547288,0.064033646
Carangidae,Seriola,Seriola_rivoliana,GC,160,Both,Pelagic,1634,26.80792875,685.084424,17.36462014,Both,0.066454562,0.002276227,0.064178335
Carangidae,Seriola,Seriola_zonata,GC,75,Day,Pelagic,263,26.03696312,740.9751776,196.9312542,Atl,0.065541334,0.001702272,0.063839062
Carangidae,Seriolina,Seriolina_nigrofasciata,GC,70,Both,Pelagic,1034,27.55773602,678.8971905,3.466900338,IP,0.065444486,0.002464581,0.062979905
Carangidae,Trachinotus,Trachinotus_africanus,GC,92,Both,Pelagic,204,26.00203719,1009.22804,73.10813204,Both,0.065265243,0.001777998,0.063487245
Carangidae,Trachinotus,Trachinotus_anak,GC,100,Both,Pelagic,534,27.67546259,522.3702746,15.28243302,IP,0.065463099,0.001909567,0.063553531
Carangidae,Trachinotus,Trachinotus_baillonii,GC,60,Both,Pelagic,983,27.83370072,697.0168335,6.653678415,IP,0.065500938,0.001547153,0.063953786
Carangidae,Trachinotus,Trachinotus_blochii,GC,110,Both,Pelagic,1099,27.80462951,667.5038517,6.653678415,IP,0.065187679,0.001817542,0.063370137
Carangidae,Trachinotus,Trachinotus_botla,GC,75,Both,Pelagic,838,27.1997788,802.0499623,4.453058761,Both,0.065475883,0.001638251,0.063837632
Carangidae,Trachinotus,Trachinotus_carolinus,GC,64,Day,Pelagic,223,26.76626502,729.4914206,200.0270056,Atl,0.065251576,0.001546061,0.063705514
Carangidae,Trachinotus,Trachinotus_coppingeri,GC,34.5,Both,Pelagic,97,25.53063542,396.8620115,36.73477723,IP,0.065500938,0.001570626,0.063930312
Carangidae,Trachinotus,Trachinotus_falcatus,GC,122,Day,Benthopelagic,257,26.68213541,694.0597012,198.3680421,Atl,0.065189476,0.001819999,0.063369477
